date,industry_tone,emera_diff,blackberry_ltd_diff,barrick_gold_diff,thomson_reuters_diff,ballard_power_systems_diff,cenovus_diff,metro_diff,kinross_gold_diff,pembina_pipeline_diff,suncor_diff,magna_diff,fortis_diff,lightspeed_commerce_diff,canadian_natural_resources_ltd_diff,nutrien_ltd_diff,wheaton_precious_metals_diff,bausch_health_companies_diff,agnico_eagle_mines_ltd_diff,cameco_diff,telus_diff,constellation_software_diff,loblaw_companies_ltd_diff,imperial_oil_ltd_diff,ritchie_bros_auctioneers_diff,quebecor_diff,canopy_growth_diff,shaw_communications_diff,tc_diff,sun_life_financial_diff,enbridge_diff,canadian_national_railway_diff,canadian_pacific_railway_ltd_diff,manulife_financial_diff
2022-01-21,-0.004632815131283352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,-0.004632815131283352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23,-0.004632815131283352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,-0.00010972017881704068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,-0.00010972017881704068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,0.00010001844509182644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,0.00010001844509182644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,0.00010001844509182644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,0.00010001844509182644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30,0.00010001844509182644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,0.00010001844509182644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,0.00010001844509182644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,0.00010001844509182644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,-0.00014902980388593366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,-0.00014902980388593366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,-0.00014902980388593366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-06,-0.00014902980388593366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,-0.00014902980388593366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,-0.00014902980388593366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,-0.001422021123554953,,,,-0.002373567192634057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,-0.001422021123554953,,,,-0.002373567192634057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,-0.001422021123554953,,,,-0.002373567192634057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,-0.001422021123554953,,,,-0.002373567192634057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,-0.001422021123554953,,,,-0.002373567192634057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,-0.001422021123554953,,,,-0.002373567192634057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15,0.0023248961270492664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2022-02-16,0.0034274564482687296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,0.0034274564482687296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-18,0.0034274564482687296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,0.0034274564482687296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20,0.0034274564482687296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,0.0034274564482687296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,0.0034274564482687296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23,0.0034274564482687296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,0.0034274564482687296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25,-0.0002911143349570636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-26,-0.0002911143349570636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-27,-0.0002911143349570636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,-0.0002911143349570636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,-0.003928100879617142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02,-0.003928100879617142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-03,-0.00048594816036676483,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2022-03-04,-0.00048594816036676483,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2022-03-05,-0.00048594816036676483,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2022-03-06,-0.00048594816036676483,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2022-03-07,-0.00048594816036676483,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2022-03-08,-0.00048594816036676483,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2022-03-09,-0.0017477278509568002,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006917342561992663,,,,,
2022-03-10,0.0009964938786711983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,0.0009964938786711983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,0.0009964938786711983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,0.0009964938786711983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,0.0009964938786711983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,0.0009964938786711983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,0.0009964938786711983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,-0.0005179794153385548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,-0.0005179794153385548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,-0.0005179794153385548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-20,-0.0005179794153385548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,-0.0005179794153385548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-22,-0.0005179794153385548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-23,-0.001621506477963317,,,,,,-0.0031529825108381495,,,,-0.0031529825108381495,,,,,,,,,,,,,,,,,,-0.0031529825108381495,,-0.0031529825108381495,,0.0,
2022-03-24,-0.001621506477963317,,,,,,-0.0031529825108381495,,,,-0.0031529825108381495,,,,,,,,,,,,,,,,,,-0.0031529825108381495,,-0.0031529825108381495,,0.0,
2022-03-25,-0.001621506477963317,,,,,,-0.0031529825108381495,,,,-0.0031529825108381495,,,,,,,,,,,,,,,,,,-0.0031529825108381495,,-0.0031529825108381495,,0.0,
2022-03-26,-0.001621506477963317,,,,,,-0.0031529825108381495,,,,-0.0031529825108381495,,,,,,,,,,,,,,,,,,-0.0031529825108381495,,-0.0031529825108381495,,0.0,
2022-03-27,-0.001621506477963317,,,,,,-0.0031529825108381495,,,,-0.0031529825108381495,,,,,,,,,,,,,,,,,,-0.0031529825108381495,,-0.0031529825108381495,,0.0,
2022-03-28,-0.001621506477963317,,,,,,-0.0031529825108381495,,,,-0.0031529825108381495,,,,,,,,,,,,,,,,,,-0.0031529825108381495,,-0.0031529825108381495,,0.0,
2022-03-29,-0.001621506477963317,,,,,,-0.0031529825108381495,,,,-0.0031529825108381495,,,,,,,,,,,,,,,,,,-0.0031529825108381495,,-0.0031529825108381495,,0.0,
2022-03-30,-0.001621506477963317,,,,,,-0.0031529825108381495,,,,-0.0031529825108381495,,,,,,,,,,,,,,,,,,-0.0031529825108381495,,-0.0031529825108381495,,0.0,
2022-03-31,-0.0001308098371348143,,,,-0.0005487526706122722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01,-0.0001308098371348143,,,,-0.0005487526706122722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02,-0.0001308098371348143,,,,-0.0005487526706122722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03,-0.0001308098371348143,,,,-0.0005487526706122722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,-0.0001308098371348143,,,,-0.0005487526706122722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05,0.002737043059558172,,,,,,-0.0023299103364296915,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,-0.0044298195206439305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
