date,industry_tone,emera_diff,blackberry_ltd_diff,barrick_gold_diff,thomson_reuters_diff,ballard_power_systems_diff,cenovus_diff,metro_diff,kinross_gold_diff,pembina_pipeline_diff,suncor_diff,magna_diff,fortis_diff,lightspeed_commerce_diff,canadian_natural_resources_ltd_diff,nutrien_ltd_diff,wheaton_precious_metals_diff,bausch_health_companies_diff,agnico_eagle_mines_ltd_diff,cameco_diff,telus_diff,constellation_software_diff,loblaw_companies_ltd_diff,imperial_oil_ltd_diff,ritchie_bros_auctioneers_diff,quebecor_diff,canopy_growth_diff,shaw_communications_diff,tc_diff,sun_life_financial_diff,enbridge_diff,canadian_national_railway_diff,canadian_pacific_railway_ltd_diff,manulife_financial_diff
2022-03-11,0.0004960617907994915,,,,,,-0.002211046281374531,,,,-0.002211046281374531,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,0.0004960617907994915,,,,,,-0.002211046281374531,,,,-0.002211046281374531,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,0.0004960617907994915,,,,,,-0.002211046281374531,,,,-0.002211046281374531,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,0.0004960617907994915,,,,,,-0.002211046281374531,,,,-0.002211046281374531,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,0.0004960617907994915,,,,,,-0.002211046281374531,,,,-0.002211046281374531,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,0.0004960617907994915,,,,,,-0.002211046281374531,,,,-0.002211046281374531,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,0.001115932414500504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,0.0001598551094268816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,0.0001598551094268816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-20,0.0001598551094268816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,0.0001598551094268816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-22,0.0001598551094268816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-23,-0.001621506477963317,,,,,,-0.0031529825108381495,,,,-0.0031529825108381495,,,,,,,,,,,,,,,,,,-0.0031529825108381495,,-0.0031529825108381495,,0.0,
2022-03-24,-0.001621506477963317,,,,,,-0.0031529825108381495,,,,-0.0031529825108381495,,,,,,,,,,,,,,,,,,-0.0031529825108381495,,-0.0031529825108381495,,0.0,
2022-03-25,-0.0004763109555821663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-26,-0.0004763109555821663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-27,-0.0004763109555821663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,0.0016616490763905506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29,0.0016616490763905506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30,0.0016616490763905506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,-0.00011175517739237362,,,,-0.0005678073303547129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01,-0.00011175517739237362,,,,-0.0005678073303547129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02,-0.00011175517739237362,,,,-0.0005678073303547129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03,-0.00011175517739237362,,,,-0.0005678073303547129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,0.0016553442114179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05,0.002737043059558172,,,,,,-0.0023299103364296915,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,-0.0044298195206439305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,-0.0044298195206439305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,-0.0044298195206439305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,-0.0044298195206439305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,-0.0044298195206439305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,-0.0044298195206439305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,-0.0044298195206439305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,0.006554476697184381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,0.006554476697184381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,0.0009583620903532594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
