date,industry_tone,becton_dickinson_diff,centene_diff,cerner_diff,uber_technologies_diff,unitedhealth_diff,microsoft_diff,lululemon_athletica_diff,nvidia_diff,blackstone_diff,paccar_diff,lam_research_diff,lockheed_martin_diff,mondelez_diff,exelon_diff,twitter_diff,walt_disney_diff,alphabet_diff,yum_brands_diff,broadcom_diff,duke_diff,netflix_diff,apple_diff,charles_schwab_diff,fiserv_diff,micron_technology_diff,regeneron_diff,dollar_tree_diff,wells_fargo_diff,mckesson_diff,equifax_diff,sherwin_williams_diff,baxter_diff,costar_diff,edwards_lifesciences_diff,goldman_sachs_diff,american_diff,expedia_diff,meta_platforms_diff,mongodb_diff,twilio_diff,general_motors_diff,tractor_supply_diff,hilton_worldwide_holdings_diff,intuitive_surgical_diff,ford_motor_diff,conocophillips_diff,eaton_diff,microchip_technology_diff,bristol_myers_squibb_diff,northrop_grumman_diff,truist_financial_diff,starbucks_diff,nike_diff,cognizant_technology_solutions_diff,t_rowe_price_diff,qualcomm_diff,tesla_diff,johnson_controls_diff,aflac_diff,valero_diff,accenture_diff,dow_diff,dollar_general_diff,constellation_brands_diff,ansys_diff,american_electric_power_diff,marvell_technology_diff,chubb_ltd_diff,devon_diff,metlife_diff,travelers_companies_diff,blackrock_diff,intercontinental_exchange_diff,marathon_petroleum_diff,berkshire_hathaway_diff,comcast_diff,ball_diff,emerson_electric_diff,costco_wholesale_diff,zoetis_diff,moderna_diff,union_pacific_diff,pepsico_diff,monster_beverage_diff,waste_management_diff,veeva_systems_diff,nucor_diff,schlumberger_diff,medtronic_diff,pfizer_diff,electronic_arts_diff,republic_services_diff,dupont_de_nemours_diff,prudential_financial_diff,palo_alto_networks_diff,analog_devices_diff,cadence_design_systems_diff,fedex_diff,block_diff,autozone_diff,mastercard_diff,servicenow_diff,baker_hughes_diff,cummins_diff,nxp_semiconductors_diff,marriott_diff,realty_income_diff,cigna_diff,american_express_diff,aptiv_diff,vertex_diff,procter_&_gamble_diff,humana_diff,eli_lilly_diff,xcel_diff,philip_morris_diff,rockwell_automation_diff,abbvie_diff,walmart_diff,kroger_diff,exxon_mobil_diff,abbott_laboratories_diff,oneok_diff,arista_networks_diff,thermo_fisher_scientific_diff,cloudflare_diff,us_bancorp_diff,dominion_diff,occidental_petroleum_diff,allstate_diff,hess_diff,ebay_diff,progressive_diff,verizon_communications_diff,digital_realty_diff,citigroup_diff,autodesk_diff,hp_diff,nextera_diff,chevron_diff,prologis_diff,kinder_morgan_diff,cisco_systems_diff,illumina_diff,old_dominion_freight_line_diff,agilent_technologies_diff,ross_stores_diff,boeing_diff,vmware_diff,kimberly_clark_diff,honeywell_diff,gilead_sciences_diff,motorola_solutions_diff,biogen_diff,dexcom_diff,intel_corporation_diff,anthem_diff,mcdonalds_diff,paypal_holdings_diff,resmed_diff,united_parcel_service_diff,global_payments_diff,alexandria_real_estate_equities_diff,morgan_stanley_diff,boston_scientific_diff,synopsys_diff,halliburton_diff,eversource_diff,msci_diff,visa_diff,adobe_diff,workday_diff,advanced_micro_devices_diff,activision_blizzard_diff,caterpillar_diff,welltower_diff,amgen_diff,simon_property_diff,archer_daniels_midland_diff,coca_cola_diff,norfolk_southern_diff,raytheon_technologies_diff,charter_communications_diff,ecolab_diff,ametek_diff,chipotle_mexican_grill_diff,paychex_diff,oracle_diff
2021-12-12,0.0020878370953555958,,,,,,,,,,,,,,,-0.00775632290528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009490405755177595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026280611256243144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0029909249332910645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,-0.00011569252719962918,,,,,,0.001274775888184575,,-4.095531959187063e-05,,,,,,,-0.000313087763694856,,0.0006230028692282622,,0.0020737125773249415,,-0.00540898980356636,0.0017434397750701598,,,0.0020737125773249415,,,,,0.005818845686518345,,,,,-0.00205844164327889,,,0.0006230028692282622,,,,,0.0006230028692282622,,,,,,-0.0003545482612336007,,,,,,,,0.0009675109404801993,,,,,,,,,,,,-0.0009929692149462765,,,0.00011569252719962918,,,,,,,,,0.0022384655142103785,,0.0007166179523543681,,,,,,,-0.00016618818160871732,,,,,,,,,,,0.0007166179523543681,,,0.0020737125773249415,,,,,-0.0020035913667725983,,,,,0.004102170394274501,,0.0006230028692282622,,,-0.00033607105718148683,,,,,0.0020737125773249415,,,,0.0051703161599239425,,0.0006230028692282622,,,,,0.0020737125773249415,,,0.0006230028692282622,,,,,0.0012363499960205823,,,,,-0.003704289102161442,,,0.0019085254140824204,-0.027472036450950914,,,,,,,,,-0.011388605812655894,,,-0.0026808045259644575,,,,,,0.0006230028692282622,,,,,0.0020737125773249415,,-0.0010639914189335764,,,,,,,,,,,-0.0005176334772127785
2021-12-14,-0.0007769929920936962,,,,0.0006428596799340445,,-0.0051496995649756485,,,,,,0.0009567338058402736,,,2.7834324384926816e-05,,,,-0.012453020237919527,,-0.0029817742624460583,,,,,,,-0.0023189822401044487,-0.0035569361602275163,0.0007769929920936962,,,,,0.0012103887344139235,,,,,,,,,,0.00816301755244757,,0.00256270727780798,,,,,-0.008232016016915304,,,,,,,,,0.005989806086680182,,,,,,,-0.012854429477330426,,,,,,,,,,,,,0.0006428596799340445,,,,,,,,,-0.00025962178491606284,,,,,,,,,,,,,,-0.002284280089338436,,,0.002401567701642941,,,,,,,,,,,-0.000811178103552921,0.0024739044541473056,0.0005717805536284095,,,,,,,,0.0037300521219149675,,,,,,,,,,,,0.006019731798846343,,,,,,,,,-0.00016617189199133985,,,-0.001427455861248456,,,,,,,,,,,,-0.0002445826862325565,,,,,,,,,,,,,-0.0021809306976321345,,,,,0.0006428596799340445,,,,,,-0.012453020237919527
2021-12-15,-0.0007686391754437667,,,,-1.0835692337809316e-05,,-0.002296964748529257,,,,,,,,,-0.0034330745116871167,,-1.0835692337809316e-05,,,,-0.013007982652545543,,,,,,,0.061029149999158594,,,,,,,1.4004267880905795e-06,,,,,,0.010199042796718766,,,,-1.0835692337809316e-05,,,,,,,0.0023093762640669637,,,,,,,,,,,,,0.0005283925419459199,,,,,,,0.00466251799793481,,,,-0.004313344417501408,,,,,,,,,,,,,,0.0013147592466708812,,,,,0.004561334889697612,,,0.024948714793134798,,,,,,,,,,,,,,,,2.231035861652601e-05,-0.013215926008168396,,,,0.008279545973602073,0.004931705029403411,,,,,,,,,,,,0.002363026930545808,,,,0.0007686391754437667,,,,-0.0025983574458522327,,,,,,,,0.0031518423594032218,,,,,,,,,,,,,,,,-1.0835692337809316e-05,,,,,,-0.004313344417501408,,,,,,,,,,,,,,,,,,
2021-12-16,-0.002109634790035798,,,,,,-0.0022194182175010154,,,,,,0.0019477478356960136,,,-0.0007639212422712685,,,,,,0.0034042193578479873,,,,,,,0.003030343367356905,,-0.007439118415617067,,,,,0.001431067496806081,,,,,,,,,,0.00231906698793247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017999641130424567,,,,,,,,,,,,,,0.0005190064615745171,,,,,0.0032454109559687788,,,-0.0007496320939351501,,,0.006874035190245431,,,,,,,,0.007360632479596814,,,,,,-0.002035596934695077,,,,0.005725474485066374,0.0037944702077982624,-0.0024620550208105533,,,,,,,,,,,,,,,,,,,-0.00043961350037457093,,,,,,,,0.0014265427657909483,,,,,,,,,,,,,-0.0007496320939351501,,,0.010948697554747316,,,,,,0.006874035190245431,,,,,,,,,,,,,,,,,,
2021-12-17,-0.004152241538707229,,,,,-0.0051920749604805385,-0.0014616102755113823,,-0.0051920749604805385,,,,,,,0.0006456607175991404,,,,0.00028085347463907475,,-0.03082045016642992,,,,,,,0.005040209713927828,,,,,0.016465000509851616,,,,,,,,,,,,0.0039041801385494624,0.0037733905180825796,,,,,,-0.00033841666168734925,,,,-0.0051920749604805385,,,,0.0037733905180825796,,,,,,,,,,,,,,,,,,,,,0.018892807576443064,-0.0001958006000325899,,,,,,0.0037733905180825796,,0.004323953917948992,,,,,,,,0.002544516635603269,,,,,,,,0.00042104927732646144,,,,,,,,,,,,,-0.0051920749604805385,0.0015565629727083909,,,,,,,,,,,,,,,,,,,,0.002097691056936147,,,,,,,,-0.0011999727712350928,0.002207985085256563,,-0.0051920749604805385,,,,,,,,,,,,,0.0013067824848630094,,,,,,-0.002675716674188513,,,,,,,0.014407950550056878,,0.002383707299884366,,0.0039041801385494624,,,,,,,0.00028085347463907475
2021-12-18,-0.0010665504795637644,,,,,,,,,,,,,,,7.015339214699141e-05,,,,,,0.0015432706428417842,,,,,,,0.0019047530956808395,,,,,,,-0.0058545832021332875,,,,,,,,,,,,,,,,,,,,,,-0.0006784979455300318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0014144995409258914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004388257837145558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19,-0.0019458500560839982,,,,,,,,,,,,,,,-0.0018500103667989088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002214581754339589,,,,,,,,,,,,,,,,,,,,,,,,0.00034066041638387964,,,,,0.005267557413665792,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000793800912382617,,,,,,,,,,,,,,,,,,,0.0005730133464303829,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,-0.0019458500560839982,,,,,,,,,,,,,,,-0.0018500103667989088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002214581754339589,,,,,,,,,,,,,,,,,,,,,,,,0.00034066041638387964,,,,,0.005267557413665792,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000793800912382617,,,,,,,,,,,,,,,,,,,0.0005730133464303829,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,-0.0011823509958304827,,,,,,-0.0023371658020824044,,,,,,,,,-0.0015053596262833186,,,,,0.002234146059405651,0.0038114746100388545,,,,,,,-0.005132374945063676,,,,,,,0.0012220706586152396,,-0.0018921125102876945,,,,,,,,,,-0.006737247992945429,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012519630897979157,,,,,,,,,,,,,,,0.0020072249424156574,,,-0.00633322938041104,,,,,0.0003102072665438962,,,-0.0009676318043071157,,,,,-0.0018921125102876945,,,,,,,,,,,,,-0.007088922970814935,,,,,,,,,0.002234146059405651,,,,,,,,-0.005132374945063676,,,,,,,,,,,,0.0003102072665438962,,,,,,,,,,,,,,,,0.0021686309534512463,,,,,,-0.0009676318043071157,,,,,,,,,,0.0009839749025302386,,,,,,,,
2021-12-22,-0.0019961773811313296,,,,,,0.003010700530858731,,,,,,,,,-0.0015520016887203662,,,,,,0.0041352887122232,0.0011307667368573397,,0.0017985743064274876,,,,-0.0036687835904662828,-0.0013542124824164298,,,,,,-0.0031106498794908673,,0.0024334158883070126,,,,,,,,,,,,,,,0.0060853591792784595,,,,,,,,,,,,,,,,,,,,,0.006834262789465751,,,,,,,,,,,,,,,,,-0.00037124843041683696,,,,,,,,-0.0004086919555778448,,,-0.0034412648460450225,,,,,,,,0.0018359826983132418,,,,,,,,,,-0.000632952167919499,,,0.0011531350098217472,,,,,,,,,,,,-0.005473603957996751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006056798774833202,,,,,,0.005665436991255823,,,,,,,,,,,,,-0.0034412648460450225,,,,,
2021-12-23,-0.001355588105724638,,,,,,0.010664700972428201,,-0.0024851739014575876,,,,,,,0.00014560283440238214,,0.00024284403910508254,,,,0.0005328241250659208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006176567227860582,,,,-0.0024851739014575876,0.006629515916200773,,,,,,,,,,,,,,,,0.0028499513626306303,,,,,,,,,,,,,,,,,-0.000294754117728476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020873903847377856,-0.003498503608055272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00120133234350064,,-0.0029366258182173454,,,,,,,,0.00023258045341837796,,,,,,,,,,,,,-0.0019093053919537037,,,,,,,,,,,
2021-12-24,-0.001355588105724638,,,,,,0.010664700972428201,,-0.0024851739014575876,,,,,,,0.00014560283440238214,,0.00024284403910508254,,,,0.0005328241250659208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006176567227860582,,,,-0.0024851739014575876,0.006629515916200773,,,,,,,,,,,,,,,,0.0028499513626306303,,,,,,,,,,,,,,,,,-0.000294754117728476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020873903847377856,-0.003498503608055272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00120133234350064,,-0.0029366258182173454,,,,,,,,0.00023258045341837796,,,,,,,,,,,,,-0.0019093053919537037,,,,,,,,,,,
2021-12-25,-0.0006942989544250816,,,,,,0.007127132134978637,,,,,,,,,-0.0026307293922435996,,-0.002697216409724257,,,,0.001524706616189374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002697216409724257,,,,,,,,,,,,,,,,,,0.0011338340391397334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006946573259628017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26,-0.0015552489540058578,,,,,,,,,,,,,,,0.0017037425510820316,0.0035815525654813054,,,,,,,,,,,-0.0009229634287953479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020339831658061484,,,,,,,,0.0030093785546655167,,,-0.003596467145549277,,,,,,,,,,,,,,,,,,0.0004294362646557932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009229634287953479,,,,,,,,,,
2021-12-27,-0.0007846778826105789,,,,,,-0.0006136784433043924,,-0.0031028523341015664,,,,0.007571832707308053,,,-0.00022533946856220766,,,,,,0.006489399416829805,-0.0019869407426665827,,,,,,,,,,,,,0.0008026767740052646,,,,,,,,,,,,,,,,,,,,,,-0.0019869407426665827,,,,,,,,,,,,-0.0031028523341015664,,,,,,0.0048642013942644165,,,,,,0.0019496936248857978,,,,,,,,,-0.0015611391158453702,,,,,,,,,,,0.0010467761385448298,,,,,,,,,,,,,,,,,,0.0018006740412865054,,,-0.0031028523341015664,,,,,,,,,,,,,,0.0027817421980668566,,,,0.0048642013942644165,,,,,,,,,,,,,,,,,,,,,,,,0.0001888709097302764,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,-0.002643590129822704,,,,,,0.004110424993553743,,-0.002978961931542609,,,,,,,-0.001296789351870587,,,,,,-0.0035821227273505974,,,,,,,,,,,,,,0.004110424993553743,,,,,,,,,,,,0.0023702310361224136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010249737101892743,,,,,,,,,0.0012315462615040704,,,,,,,,,,,0.013378732692515943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002978961931542609,,,,,,,,,,,,,,,,0.0014801297660086486,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,-0.0013089676665949312,,,,,,-0.009390808190175725,,,,,,,,,-0.0016968022977583233,,,,,,0.00295630298075811,,,,-0.002355151644800983,,,,,0.002540020531944339,,,,,0.0008863055750995929,,,,,,,,,,,,,,,,,0.0026155573812832013,,,,,-0.002671097386508103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00014011524590156702,,0.0006113260036242031,,,,,,,,,,-0.0013207822628482295,,,,,,,,,,,,,,,,,,,0.0022502069406254094,-0.0013207822628482295,-0.0013207822628482295,,,,,0.0019397112344184493,,0.005007550255944153,,,,,,,,,,,,,,,,,,,,-0.0004393411065550634,,,,,,-0.0018695886705115377,,,,,,,,,,-0.00023722007555314751,,,,,,,,,,,,,,,,,,,,,,,,
