date,industry_tone,becton_dickinson_diff,centene_diff,cerner_diff,uber_technologies_diff,unitedhealth_diff,microsoft_diff,lululemon_athletica_diff,nvidia_diff,blackstone_diff,paccar_diff,lam_research_diff,lockheed_martin_diff,mondelez_diff,exelon_diff,twitter_diff,walt_disney_diff,alphabet_diff,yum_brands_diff,broadcom_diff,duke_diff,netflix_diff,apple_diff,charles_schwab_diff,fiserv_diff,micron_technology_diff,regeneron_diff,dollar_tree_diff,wells_fargo_diff,mckesson_diff,equifax_diff,sherwin_williams_diff,baxter_diff,costar_diff,edwards_lifesciences_diff,goldman_sachs_diff,american_diff,expedia_diff,meta_platforms_diff,mongodb_diff,twilio_diff,general_motors_diff,tractor_supply_diff,hilton_worldwide_holdings_diff,intuitive_surgical_diff,ford_motor_diff,conocophillips_diff,eaton_diff,microchip_technology_diff,bristol_myers_squibb_diff,northrop_grumman_diff,truist_financial_diff,starbucks_diff,nike_diff,cognizant_technology_solutions_diff,t_rowe_price_diff,qualcomm_diff,tesla_diff,johnson_controls_diff,aflac_diff,valero_diff,accenture_diff,dow_diff,dollar_general_diff,constellation_brands_diff,ansys_diff,american_electric_power_diff,marvell_technology_diff,chubb_ltd_diff,devon_diff,metlife_diff,travelers_companies_diff,blackrock_diff,intercontinental_exchange_diff,marathon_petroleum_diff,berkshire_hathaway_diff,comcast_diff,ball_diff,emerson_electric_diff,costco_wholesale_diff,zoetis_diff,moderna_diff,union_pacific_diff,pepsico_diff,monster_beverage_diff,waste_management_diff,veeva_systems_diff,nucor_diff,schlumberger_diff,medtronic_diff,pfizer_diff,electronic_arts_diff,republic_services_diff,dupont_de_nemours_diff,prudential_financial_diff,palo_alto_networks_diff,analog_devices_diff,cadence_design_systems_diff,fedex_diff,block_diff,autozone_diff,mastercard_diff,servicenow_diff,baker_hughes_diff,cummins_diff,nxp_semiconductors_diff,marriott_diff,realty_income_diff,cigna_diff,american_express_diff,aptiv_diff,vertex_diff,procter_&_gamble_diff,humana_diff,eli_lilly_diff,xcel_diff,philip_morris_diff,rockwell_automation_diff,abbvie_diff,walmart_diff,kroger_diff,exxon_mobil_diff,abbott_laboratories_diff,oneok_diff,arista_networks_diff,thermo_fisher_scientific_diff,cloudflare_diff,us_bancorp_diff,dominion_diff,occidental_petroleum_diff,allstate_diff,hess_diff,ebay_diff,progressive_diff,verizon_communications_diff,digital_realty_diff,citigroup_diff,autodesk_diff,hp_diff,nextera_diff,chevron_diff,prologis_diff,kinder_morgan_diff,cisco_systems_diff,illumina_diff,old_dominion_freight_line_diff,agilent_technologies_diff,ross_stores_diff,boeing_diff,vmware_diff,kimberly_clark_diff,honeywell_diff,gilead_sciences_diff,motorola_solutions_diff,biogen_diff,dexcom_diff,intel_corporation_diff,anthem_diff,mcdonalds_diff,paypal_holdings_diff,resmed_diff,united_parcel_service_diff,global_payments_diff,alexandria_real_estate_equities_diff,morgan_stanley_diff,boston_scientific_diff,synopsys_diff,halliburton_diff,eversource_diff,msci_diff,visa_diff,adobe_diff,workday_diff,advanced_micro_devices_diff,activision_blizzard_diff,caterpillar_diff,welltower_diff,amgen_diff,simon_property_diff,archer_daniels_midland_diff,coca_cola_diff,norfolk_southern_diff,raytheon_technologies_diff,charter_communications_diff,ecolab_diff,ametek_diff,chipotle_mexican_grill_diff,paychex_diff,oracle_diff
2021-12-12,0.006375789003889241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,0.0006234662392411204,,,,,,0.00027272544862285276,,-0.0009276217246570061,,,,,,,0.002993454534108017,,-0.00011615589721248741,,0.0013345538108841919,,,-0.00011615589721248741,,,0.0013345538108841919,,,,,,,,,,-0.0027976004097196396,,,-0.00011615589721248741,,,,,-0.00011615589721248741,,,,,,,,,,,,,,0.00022835217403944976,,,,,,,,,0.001461952512844302,,,-0.0029248562788250286,,,,,,,,,,,,,,,,,,,,,-0.0029248562788250286,,,,,,,,,,,,,,0.0013345538108841919,,,,,,,,,,,,-0.00011615589721248741,,,-0.001455713018975546,,,,,0.0013345538108841919,,,,,,-0.00011615589721248741,,,,,0.0013345538108841919,,,-0.00011615589721248741,,,,,0.0004971912295798327,,,,,,,,,,,,,,,,,,,,,-0.003419963292405207,,,,,,-0.00011615589721248741,,,,,0.0013345538108841919,,,,,,,,,,,,,
2021-12-14,-0.001038804017868741,,,,,,-0.002156401753382932,,,,,,0.0012185448316153185,,,-1.5525838445122966e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001038804017868741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002156401753382932,,,,,,,,,,,,,,-0.0020224690635633914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006281542824621388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,-0.000883004331000665,,,,0.00010352946321908895,,,,,,,,,,,,,0.00010352946321908895,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010352946321908895,,,,,,,,,,,-0.0012343156383931063,,,,,,,,,,,,,,,,0.004776883153491708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004777360412807495,,,,,,,,,,,,,,,,,,,,,-0.002483992290295334,,,,,,,,,,,,,,,,,,,,,,,,0.00010352946321908895,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,-0.0012539282230483843,,,,,,-0.0012953200673619847,,,,,,0.0010920412687085998,,,0.00020035460429575365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012953200673619847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0033177615877979672,,,,,,,,,,,,,,,,,,,-0.0012953200673619847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,-0.002980696000389389,,,,,-0.006363620498798378,,,-0.003923957101558162,,,,,,,0.0011308461961668152,,,,,,-0.0013787390435278444,,,,,,,,,,,,,,,,,,,,,,,,,0.0026018449797647397,,,,,,,,,,-0.006363620498798378,,,,0.0026018449797647397,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026018449797647397,,-0.006363620498798378,,,,,,,,0.0026671377412648433,,,,,,,,,,,,,,,,,,,,,-0.006363620498798378,,,,,,,,,,,,,,,,,,,,,5.141283722240363e-05,,,,,,,,,,,-0.006363620498798378,,,,,,,,,,,,,,,,,,,,,,,,-0.0025617475706069992,,,,,,,,,,,,,-0.0025617475706069992
2021-12-18,-2.2107830877972253e-05,,,,,,,,,,,,,,,,,,,,0.00048495138847869486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006278295394928479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048495138847869486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19,-0.001102046144939485,,,,,,,,,,,,,,,0.001331749222128046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002707905647141302,,,,,,,,,,,,,,,,,,,,,,,,-0.0005031434947606335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002707905647141302,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,-0.001102046144939485,,,,,,,,,,,,,,,0.001331749222128046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002707905647141302,,,,,,,,,,,,,,,,,,,,,,,,-0.0005031434947606335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002707905647141302,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,0.00022484164050711177,,,,,,,,,,,,,,,0.0017516711105839099,,,,,0.0008269534230680567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0074674311990419176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008269534230680567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,-0.0017919888168293565,,,,,,0.0009489464455197742,,,,,,,,,-0.00028116647731959966,,,,,,,,,,,,,,,,,,,,,,0.0009489464455197742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015236159798353711,,,,,,,,-0.0035207009220898852,,,,,,,,,,,,,,,,,,,,,-0.0035207009220898852,,,0.0009489464455197742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009665112780731864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,-0.0017112034350166038,,,,,,,,,,,,,,,-0.0022075430354026836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025036952838208408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,-0.0017112034350166038,,,,,,,,,,,,,,,-0.0022075430354026836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025036952838208408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,-0.0017112034350166038,,,,,,,,,,,,,,,-0.0022075430354026836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025036952838208408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26,6.149371112767029e-05,,,,,,,,,,,,,,,-0.001427006040581553,0.004515356670730176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,-0.0002931030502525316,,,,,,-0.0035944271664596138,,-0.0035944271664596138,,,,,,,-0.00022858824450399176,0.004488966883969561,,,,,,,,,,,,,,,,,,,-0.00041384983133791126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0035944271664596138,,,,,,0.004372626561906369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0035944271664596138,,,,,,,,,,,,,,,,,,0.004372626561906369,,,,,,,,,,,,,,,,,,,,,,,,-0.001533554118407783,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,-0.003784647607486811,,,,,,,,-0.001837904453878502,,,,,,,2.4860109973247335e-05,,,,,,-0.002505921649714901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001837904453878502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007677515872824707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001837904453878502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,-0.0006263898870704739,,,,,,,,,,,,,,,0.0012140476464185556,,,,,,,,,,-0.0021328989070305603,,,,,,,,,,0.0006382004345507644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006382004345507644,,,,,,,,,,-0.0021328989070305603,,,,,,,,,,,,,,,,,,,,-0.0021328989070305603,-0.0021328989070305603,,,,,,,0.004324972476419696,,,,,,,,,,,,,,,,,,,,0.002374152750605151,,,,,,,,,,,,,,,,-0.0021328989070305603,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,-0.0006263898870704739,,,,,,,,,,,,,,,0.0012140476464185556,,,,,,,,,,-0.0021328989070305603,,,,,,,,,,0.0006382004345507644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006382004345507644,,,,,,,,,,-0.0021328989070305603,,,,,,,,,,,,,,,,,,,,-0.0021328989070305603,-0.0021328989070305603,,,,,,,0.004324972476419696,,,,,,,,,,,,,,,,,,,,0.002374152750605151,,,,,,,,,,,,,,,,-0.0021328989070305603,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,-0.005172270173175514,,,,,,,,,,,,,,,0.0007207824859904594,,,,,,0.0013354056738304086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006749162547967061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,-0.003509441221699725,,,,,,,,,,,,,,,0.0015050475908609273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005770552266986511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,-0.005541352231299389,,,,,,,,,,,,,,,-0.000823155953535438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005535281647596002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,0.004135920868769693,,,,,,0.003595161717245208,,,,,,,,,-0.007269533954529126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016729289869858787,,,,-0.0007226604973699711,,,,,,,,,,,,,,,,,,,0.016729289869858787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028777188522437522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,-0.0005898808819189701,,,,,,-0.0022124825498706317,,-0.0031932212618389112,,,,,,,0.0005212022812198731,,,0.0010712919941712037,,,,,,,,,,0.0017559967830754006,,,,,,,-0.0019346367037161938,,0.0025083970719819433,,,,,,,,,,,,,,,-0.0006022842091028352,,,,,-0.0031932212618389112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006022842091028352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006022842091028352,,,,,,,,,,,,,,,,,,,0.00046127050024061006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010712919941712037,,
2022-01-05,-0.0009771458167192946,,,,,,-0.0017253925424345487,,,,,,,,,0.0006048792434807153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003208058412884428,,,,,,0.007426216075756947,,,,,,,,,,,,,,,,,-0.0017253925424345487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025358529626641653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,-0.0009212992743888443,,,,,,0.00012959181899124415,,,,,,,,,-0.0006900000474306313,,,,,,0.002620736760580915,,,,,,,,,,,,,,0.0005024002248707879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,0.00013423396007059885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011583435479893824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005282949188910265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00651249252713446,,,,,,,,,,,,,,,,,,,,,,0.0049999870230238086,,,,,,,,,,,,,,,,,,
2022-01-08,-0.0005667430302661525,,,,,,,,,,,,,,,-0.0034104807349715906,,,,,0.006210758381987903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041214768358608815,,,,,,,,,
2022-01-09,0.004521448875257924,,,,,,,,,,,,,,,-0.0009442434503481372,,,,,0.0013655212974265371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
