,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
10,aflac,united parcel service,0.9509634375572205,intercontinental exchange,0.9364413022994995,fedex,0.9290719628334045,dollar general,0.8763893246650696,accenture,0.6968755722045898,archer daniels midland,0.6671386361122131,delta air lines,0.6592302322387695,southwest airlines,0.6352651715278625,home depot,0.6171959042549133,micron technology,0.49605512619018555,norfolk southern,0.4849003255367279,dollar tree,0.475126713514328,occidental petroleum,0.42177796363830566,wells fargo,0.3863815665245056,duke,0.3832128345966339,devon,0.3810982406139374,hess,0.35367485880851746,nextera,0.34287649393081665,hp,0.34251168370246887,altria,0.337583988904953,nucor,0.3175971508026123,boeing,0.3172040581703186,tyson foods,0.3096226155757904,conocophillips,0.3059067130088806,american,0.27878302335739136
11,union pacific,dow,0.8852171897888184,boston scientific,0.8816474676132202,norfolk southern,0.8322619199752808,metlife,0.8173986673355103,charles schwab,0.8171508312225342,archer daniels midland,0.7786026000976562,caterpillar,0.7576745748519897,duke,0.5182728171348572,nextera,0.5047962665557861,conocophillips,0.45662447810173035,chevron,0.4387577772140503,netflix,0.421858549118042,pfizer,0.3836629092693329,lam research,0.3807069957256317,american express,0.35460853576660156,dollar tree,0.33942633867263794,intercontinental exchange,0.32791388034820557,southwest airlines,0.3060840964317322,united parcel service,0.2976154685020447,aflac,0.26608899235725403,oreilly automotive,0.2606213390827179,kinder morgan,0.23428234457969666,monster beverage,0.22961008548736572,servicenow,0.22918511927127838,hp,0.2230997383594513
12,schlumberger,halliburton,0.9800188541412354,emerson electric,0.9719054698944092,lam research,0.7759631276130676,starbucks,0.5740708708763123,chevron,0.5427398085594177,exxon mobil,0.49841493368148804,chipotle mexican grill,0.45307764410972595,devon,0.42842453718185425,charter communications,0.403385728597641,conocophillips,0.37985357642173767,metlife,0.37880876660346985,hess,0.33866384625434875,occidental petroleum,0.317982017993927,yum brands,0.3049168586730957,edwards lifesciences,0.29227232933044434,pepsico,0.2840549945831299,walt disney,0.2793486714363098,international business machines,0.2682640254497528,verizon communications,0.26497095823287964,progressive,0.26151326298713684,motorola solutions,0.25880637764930725,prudential financial,0.2563372552394867,mcdonalds,0.2492602914571762,kinder morgan,0.2464810609817505,american,0.24512065947055817
13,accenture,dollar general,0.9149816036224365,intercontinental exchange,0.7722776532173157,united parcel service,0.7653643488883972,fiserv,0.7481610774993896,fedex,0.7468830347061157,home depot,0.7174584865570068,aflac,0.6968755722045898,oracle,0.6837790012359619,cerner,0.5589981079101562,occidental petroleum,0.5181249380111694,micron technology,0.5118022561073303,charter communications,0.5116325616836548,alphabet,0.49789923429489136,archer daniels midland,0.4903239607810974,southwest airlines,0.40573281049728394,delta air lines,0.3996281027793884,norfolk southern,0.3544040322303772,exxon mobil,0.32741665840148926,chevron,0.3227958083152771,american,0.3134479522705078,berkshire hathaway,0.3091866672039032,visa,0.3024638295173645,hess,0.2962338328361511,boeing,0.2951821982860565,mastercard,0.2807658016681671
14,lululemon athletica,dupont de nemours,0.8780674934387207,transdigm,0.7996198534965515,consolidated edison,0.7974370121955872,blackrock,0.7718976736068726,cigna,0.7671148777008057,citigroup,0.7418063879013062,us bancorp,0.7339844703674316,fifth third bancorp,0.7329798340797424,nucor,0.7311345934867859,edwards lifesciences,0.7227380275726318,intuitive surgical,0.7201114892959595,unitedhealth,0.7159616351127625,morgan stanley,0.7094231247901917,thermo fisher scientific,0.7074857354164124,corning,0.690117597579956,intel corporation,0.6834661364555359,goldman sachs,0.6777029633522034,wells fargo,0.6707651615142822,anthem,0.65498286485672,agilent technologies,0.6300082802772522,verizon communications,0.5802422761917114,international business machines,0.5789889097213745,hess,0.5758316516876221,progressive,0.5696703791618347,resmed,0.5675052404403687
15,amgen,bristol myers squibb,0.9610317945480347,gilead sciences,0.9352202415466309,baxter,0.9056346416473389,eli lilly,0.8285407423973083,abbvie,0.7844858765602112,biogen,0.7810511589050293,cigna,0.7732787728309631,ball,0.7699084877967834,pfizer,0.6796177625656128,philip morris,0.622287929058075,mckesson,0.6065704822540283,regeneron,0.5678189396858215,moderna,0.5131036043167114,micron technology,0.3473776578903198,fifth third bancorp,0.3429941236972809,lululemon athletica,0.3143507242202759,anthem,0.30781590938568115,expedia,0.3073052167892456,oreilly automotive,0.3061167001724243,transdigm,0.2518596351146698,kinder morgan,0.23046745359897614,us bancorp,0.2207290232181549,edwards lifesciences,0.21094942092895508,motorola solutions,0.21030661463737488,humana,0.2050739824771881
16,eli lilly,biogen,0.9226967096328735,bristol myers squibb,0.9152241945266724,baxter,0.9065758585929871,gilead sciences,0.9045543670654297,pfizer,0.8926573991775513,ball,0.8407982587814331,amgen,0.8285407423973083,moderna,0.7923901081085205,philip morris,0.7725847959518433,abbvie,0.663398027420044,regeneron,0.5912541151046753,cigna,0.5410452485084534,mckesson,0.5106579065322876,pepsico,0.4423556625843048,starbucks,0.3842279314994812,yum brands,0.3622497320175171,comcast,0.355789452791214,anthem,0.34738802909851074,abbott laboratories,0.3244301676750183,expedia,0.299045205116272,lockheed martin,0.2894483804702759,twitter,0.2655864655971527,charles schwab,0.23549142479896545,fifth third bancorp,0.2125047743320465,netflix,0.2067306786775589
17,cadence design systems,synopsys,0.9835017323493958,ford motor,0.9325319528579712,aptiv,0.8677417039871216,tesla,0.8234918117523193,apple,0.7567691802978516,meta platforms,0.6778585910797119,paypal holdings,0.6707377433776855,kimberly clark,0.6646860837936401,costco wholesale,0.6027518510818481,nike,0.5483561754226685,berkshire hathaway,0.5308299660682678,alphabet,0.5298186540603638,salesforce,0.5275827646255493,block,0.5216134190559387,cerner,0.4995576739311218,centene,0.44073498249053955,humana,0.4376910328865051,microchip technology,0.4373404085636139,prudential financial,0.42539846897125244,mcdonalds,0.4243305027484894,analog devices,0.4132812023162842,cummins,0.40986543893814087,arista networks,0.3999004065990448,paccar,0.35673201084136963,eaton,0.34755098819732666
18,hp,dollar tree,0.9338828325271606,abbott laboratories,0.8003847599029541,equifax,0.7991702556610107,kroger,0.7989077568054199,altria,0.7813626527786255,walmart,0.7228224277496338,conocophillips,0.5939062237739563,charles schwab,0.5803804993629456,anthem,0.49902111291885376,marriott,0.4955325722694397,qualcomm,0.4709918797016144,expedia,0.44330355525016785,tyson foods,0.4377056658267975,mckesson,0.41920366883277893,pfizer,0.39050495624542236,metlife,0.36969250440597534,aflac,0.34251168370246887,chevron,0.32452458143234253,boston scientific,0.3190622329711914,fortinet,0.3182976245880127,oreilly automotive,0.3119509816169739,abbvie,0.31171655654907227,monster beverage,0.3098539710044861,charter communications,0.29558950662612915,biogen,0.29406338930130005
19,altria,equifax,0.8963529467582703,kroger,0.8831678628921509,walmart,0.8830259442329407,abbott laboratories,0.8587104678153992,hp,0.7813626527786255,marriott,0.6752767562866211,tyson foods,0.6611788272857666,anthem,0.6419824957847595,dollar tree,0.620012640953064,expedia,0.5735576152801514,monster beverage,0.532313346862793,mckesson,0.5137330889701843,block,0.488725483417511,regeneron,0.45599499344825745,dominion,0.44784530997276306,servicenow,0.4455592930316925,chipotle mexican grill,0.4432479441165924,conocophillips,0.44077160954475403,salesforce,0.4194853603839874,lockheed martin,0.4150950014591217,abbvie,0.3694170117378235,edwards lifesciences,0.36901283264160156,moderna,0.3533255159854889,charles schwab,0.3515656888484955,aflac,0.337583988904953
20,paypal holdings,mcdonalds,0.7390755414962769,apple,0.7388075590133667,ford motor,0.718764066696167,meta platforms,0.712303638458252,synopsys,0.6917882561683655,tesla,0.689419686794281,cadence design systems,0.6707377433776855,microchip technology,0.6349188089370728,alphabet,0.5953519344329834,nike,0.5812498331069946,aptiv,0.575321614742279,kimberly clark,0.5725415945053101,block,0.5443494319915771,microsoft,0.5424032211303711,prudential financial,0.5245707035064697,chipotle mexican grill,0.513759195804596,cerner,0.484707236289978,costco wholesale,0.47679755091667175,pepsico,0.47566524147987366,twitter,0.47236788272857666,berkshire hathaway,0.4564662575721741,marvell technology,0.44566810131073,arista networks,0.44022589921951294,servicenow,0.4068869650363922,honeywell,0.4064948260784149
21,analog devices,arista networks,0.9271504282951355,broadcom,0.9218953251838684,marvell technology,0.8536442518234253,fortinet,0.8255215883255005,advanced micro devices,0.8020492792129517,microchip technology,0.7906409502029419,cisco systems,0.7380439043045044,qualcomm,0.6378933191299438,honeywell,0.6125749945640564,nvidia,0.5431669354438782,motorola solutions,0.4872644245624542,marathon petroleum,0.4770193099975586,comcast,0.4437490701675415,synopsys,0.4240105152130127,cadence design systems,0.4132812023162842,centene,0.3885285258293152,progressive,0.3854772448539734,verizon communications,0.38501375913619995,palo alto networks,0.383345365524292,humana,0.3828442394733429,international business machines,0.3776763677597046,aptiv,0.37251704931259155,micron technology,0.3723178505897522,ford motor,0.36917561292648315,paypal holdings,0.3539923429489136
22,fedex,united parcel service,0.9605990052223206,aflac,0.9290719628334045,intercontinental exchange,0.9095076322555542,dollar general,0.8910472393035889,accenture,0.7468830347061157,delta air lines,0.6863457560539246,southwest airlines,0.6829758882522583,archer daniels midland,0.5872950553894043,home depot,0.5588047504425049,dollar tree,0.4351850152015686,micron technology,0.40666109323501587,norfolk southern,0.40437623858451843,boeing,0.382047176361084,devon,0.36204349994659424,wells fargo,0.33406081795692444,occidental petroleum,0.3107072710990906,tyson foods,0.27239763736724854,fiserv,0.2596687376499176,chevron,0.25677719712257385,charter communications,0.2544581890106201,hp,0.2527177929878235,visa,0.24137866497039795,altria,0.23102155327796936,exxon mobil,0.22322706878185272,chipotle mexican grill,0.21934887766838074
23,starbucks,pepsico,0.9159265756607056,yum brands,0.8987206220626831,chipotle mexican grill,0.8442028164863586,mcdonalds,0.7307635545730591,tyson foods,0.6589722633361816,halliburton,0.6551976203918457,emerson electric,0.6280100345611572,schlumberger,0.574070930480957,lam research,0.5414385795593262,nike,0.5268930196762085,netflix,0.44704318046569824,twitter,0.4319709539413452,walt disney,0.41341304779052734,paypal holdings,0.40101513266563416,edwards lifesciences,0.3909120261669159,prudential financial,0.38658851385116577,eli lilly,0.3842279314994812,moderna,0.3656059801578522,kimberly clark,0.3605143129825592,servicenow,0.336123526096344,intuitive surgical,0.32440316677093506,anthem,0.31683483719825745,apple,0.29802200198173523,chevron,0.2896954417228699,resmed,0.2725966274738312
24,halliburton,schlumberger,0.9800188541412354,emerson electric,0.9708187580108643,lam research,0.7642622590065002,starbucks,0.6551976203918457,chevron,0.5453372001647949,chipotle mexican grill,0.5197368264198303,exxon mobil,0.5174919366836548,charter communications,0.4216354787349701,devon,0.40765267610549927,pepsico,0.37844371795654297,mcdonalds,0.3761215806007385,yum brands,0.37348318099975586,metlife,0.3304983973503113,walt disney,0.31895712018013,conocophillips,0.3021712601184845,prudential financial,0.29006409645080566,honeywell,0.2707381844520569,kinder morgan,0.26435789465904236,edwards lifesciences,0.2632938027381897,tyson foods,0.2500014305114746,nike,0.24761606752872467,hess,0.24572378396987915,international business machines,0.24046635627746582,verizon communications,0.23923274874687195,progressive,0.23515750467777252
25,oreilly automotive,thermo fisher scientific,0.46922022104263306,anthem,0.41949784755706787,lululemon athletica,0.39895015954971313,cheniere,0.3895667791366577,ball,0.36981087923049927,fortinet,0.367853581905365,nextera,0.36738526821136475,block,0.361698180437088,charles schwab,0.3614029586315155,cigna,0.3601697087287903,dupont de nemours,0.3586534857749939,philip morris,0.3510968089103699,abbvie,0.346914678812027,marvell technology,0.34500008821487427,analog devices,0.3443405032157898,mckesson,0.33980393409729004,regeneron,0.33845221996307373,agilent technologies,0.3318502604961395,duke,0.3203304708003998,boston scientific,0.3178708553314209,metlife,0.3154398500919342,hp,0.3119509816169739,american,0.30995211005210876,nucor,0.30619746446609497,amgen,0.3061167001724243
26,servicenow,monster beverage,0.8261927366256714,prudential financial,0.7947564125061035,walt disney,0.7676461338996887,corning,0.7307586669921875,kinder morgan,0.7266618609428406,microsoft,0.7113141417503357,resmed,0.705175518989563,netflix,0.5996692180633545,twitter,0.5966178178787231,palo alto networks,0.5901874303817749,american express,0.5812081098556519,intuitive surgical,0.5751376152038574,nucor,0.5663353204727173,goldman sachs,0.5524270534515381,chipotle mexican grill,0.5451835989952087,edwards lifesciences,0.5368208885192871,charter communications,0.5061259865760803,dominion,0.5057364702224731,us bancorp,0.4844421148300171,paccar,0.4835549592971802,meta platforms,0.4815279245376587,block,0.46963465213775635,anthem,0.46331629157066345,nvidia,0.46230626106262207,lam research,0.4588833749294281
27,archer daniels midland,norfolk southern,0.9501492381095886,union pacific,0.7786026000976562,boston scientific,0.7752593755722046,duke,0.7305377125740051,intercontinental exchange,0.7225503921508789,nextera,0.7128009796142578,united parcel service,0.704991340637207,metlife,0.695126473903656,dow,0.6708254218101501,aflac,0.6671386957168579,dollar general,0.6346354484558105,fedex,0.5872950553894043,charles schwab,0.5828766822814941,caterpillar,0.5645699501037598,accenture,0.4903239905834198,conocophillips,0.4064505696296692,dollar tree,0.39477086067199707,humana,0.363214373588562,centene,0.3614251911640167,micron technology,0.3374454379081726,thermo fisher scientific,0.3159816265106201,southwest airlines,0.30941182374954224,home depot,0.30556029081344604,chevron,0.28408852219581604,lam research,0.263323038816452
28,equifax,walmart,0.9405654668807983,abbott laboratories,0.9258687496185303,kroger,0.9148103594779968,altria,0.8963530659675598,hp,0.7991702556610107,dollar tree,0.6929183006286621,marriott,0.6709548830986023,tyson foods,0.5982702374458313,conocophillips,0.5574402213096619,anthem,0.5205938816070557,mckesson,0.5094228982925415,charles schwab,0.4814607501029968,regeneron,0.47400856018066406,expedia,0.36690542101860046,lockheed martin,0.3566621243953705,abbvie,0.3559907376766205,pfizer,0.3439255654811859,block,0.33990970253944397,chipotle mexican grill,0.3392846882343292,monster beverage,0.3305581510066986,dominion,0.3183645009994507,chevron,0.3003980219364166,oreilly automotive,0.2767605781555176,aflac,0.2692779302597046,devon,0.2642134428024292
29,microchip technology,marvell technology,0.9348815083503723,advanced micro devices,0.8994758725166321,analog devices,0.7906408309936523,broadcom,0.7799296379089355,arista networks,0.7331745624542236,paypal holdings,0.6349188089370728,ford motor,0.5594345331192017,fortinet,0.5333744287490845,honeywell,0.5333490371704102,nvidia,0.5195428729057312,marathon petroleum,0.495268315076828,synopsys,0.4916723668575287,cisco systems,0.472989559173584,cadence design systems,0.4373403787612915,tesla,0.3904305398464203,aptiv,0.35114461183547974,qualcomm,0.34517934918403625,micron technology,0.3174327611923218,comcast,0.31694018840789795,alphabet,0.28079953789711,palo alto networks,0.2798357605934143,apple,0.2777334451675415,block,0.2670120596885681,valero,0.26376473903656006,oreilly automotive,0.25073757767677307
30,netflix,american express,0.8814916610717773,twitter,0.8502803444862366,mastercard,0.7937743663787842,kinder morgan,0.7702435851097107,visa,0.7701965570449829,dow,0.6439049243927002,servicenow,0.5996692180633545,walt disney,0.5863667130470276,pepsico,0.5777934789657593,prudential financial,0.5705982446670532,mcdonalds,0.567888617515564,yum brands,0.5026803016662598,lam research,0.4969938099384308,chipotle mexican grill,0.47853365540504456,monster beverage,0.4722523093223572,expedia,0.46388304233551025,starbucks,0.44704318046569824,microsoft,0.4365195333957672,union pacific,0.421858549118042,block,0.41386285424232483,paypal holdings,0.40032893419265747,charter communications,0.38615262508392334,caterpillar,0.3820391893386841,paccar,0.3717520833015442,marriott,0.3570682406425476
31,morgan stanley,fifth third bancorp,0.8704997301101685,transdigm,0.8703575730323792,intuitive surgical,0.867924153804779,goldman sachs,0.8583225011825562,blackrock,0.8494006395339966,nucor,0.8408516049385071,corning,0.7838252782821655,us bancorp,0.7762231826782227,consolidated edison,0.775741457939148,citigroup,0.755707859992981,lululemon athletica,0.7094230651855469,unitedhealth,0.7066172957420349,wells fargo,0.671180784702301,anthem,0.6367586255073547,dupont de nemours,0.5965330600738525,intel corporation,0.594367265701294,edwards lifesciences,0.5914368033409119,walt disney,0.5869649052619934,cigna,0.5713388919830322,resmed,0.5683200359344482,expedia,0.5318175554275513,hess,0.47444969415664673,servicenow,0.4236803650856018,fiserv,0.40641844272613525,prudential financial,0.4021104872226715
32,twitter,netflix,0.8502803444862366,american express,0.8079330921173096,mastercard,0.738845944404602,visa,0.7274860143661499,kinder morgan,0.7015206813812256,block,0.6406177282333374,pepsico,0.6312023997306824,mcdonalds,0.6154711842536926,servicenow,0.5966178178787231,yum brands,0.5848091244697571,prudential financial,0.5531308650970459,expedia,0.5480932593345642,walt disney,0.5442320108413696,salesforce,0.4994138479232788,chipotle mexican grill,0.4936198592185974,paypal holdings,0.47236788272857666,marriott,0.46697574853897095,microsoft,0.4571516513824463,tesla,0.45469626784324646,starbucks,0.4319709539413452,monster beverage,0.3856033682823181,charter communications,0.3835654854774475,paccar,0.37899520993232727,meta platforms,0.3665526211261749,comcast,0.3664911389350891
33,citigroup,unitedhealth,0.8657951354980469,goldman sachs,0.8606116771697998,dupont de nemours,0.7967479825019836,consolidated edison,0.7960444688796997,intuitive surgical,0.7945672273635864,nucor,0.7940319776535034,wells fargo,0.7931739687919617,morgan stanley,0.7557079195976257,lululemon athletica,0.7418063879013062,corning,0.733932375907898,transdigm,0.7242252230644226,blackrock,0.7208467721939087,intel corporation,0.6910662651062012,fifth third bancorp,0.6884127855300903,edwards lifesciences,0.6781049966812134,resmed,0.6539491415023804,anthem,0.623292088508606,us bancorp,0.6034289598464966,agilent technologies,0.5743342638015747,thermo fisher scientific,0.5707494616508484,cigna,0.48726117610931396,walt disney,0.4724322557449341,hess,0.4548170566558838,simon property,0.36172667145729065,american,0.3576567769050598
34,american express,mastercard,0.8965156078338623,visa,0.8838194608688354,netflix,0.8814916014671326,twitter,0.8079330921173096,kinder morgan,0.7365963459014893,dow,0.6257829070091248,walt disney,0.5943652391433716,servicenow,0.5812081098556519,charter communications,0.5314105749130249,prudential financial,0.5277395844459534,mcdonalds,0.4903475046157837,expedia,0.4888221323490143,microsoft,0.4597354829311371,monster beverage,0.45201727747917175,lam research,0.4433634877204895,southwest airlines,0.44239434599876404,pepsico,0.3995448052883148,yum brands,0.3760569989681244,chipotle mexican grill,0.3726328909397125,union pacific,0.35460853576660156,paccar,0.35289889574050903,caterpillar,0.3387853503227234,dominion,0.33376139402389526,corning,0.3286184072494507,block,0.32015591859817505
35,northrop grumman,dominion,0.9364305138587952,lockheed martin,0.9363596439361572,boeing,0.8507716059684753,valero,0.7036985158920288,marathon petroleum,0.6052727699279785,honeywell,0.5188871026039124,resmed,0.502134382724762,devon,0.4606580436229706,monster beverage,0.43756917119026184,delta air lines,0.3776765465736389,paccar,0.36787110567092896,southwest airlines,0.36292195320129395,exxon mobil,0.36141037940979004,walmart,0.3316847085952759,expedia,0.3309532701969147,cummins,0.32168784737586975,altria,0.3106786012649536,microsoft,0.2812114357948303,servicenow,0.2656576633453369,regeneron,0.263650119304657,motorola solutions,0.26289018988609314,mcdonalds,0.2598344087600708,mastercard,0.25189024209976196,american express,0.24648000299930573,eaton,0.24521739780902863
