date,industry_tone,becton_dickinson_diff,consolidated_edison_diff,centene_diff,cerner_diff,uber_technologies_diff,unitedhealth_diff,microsoft_diff,lululemon_athletica_diff,nvidia_diff,paccar_diff,blackstone_diff,edison_diff,lam_research_diff,mondelez_diff,lockheed_martin_diff,exelon_diff,twitter_diff,walt_disney_diff,alphabet_diff,yum_brands_diff,broadcom_diff,duke_diff,netflix_diff,apple_diff,charles_schwab_diff,fiserv_diff,regeneron_diff,micron_technology_diff,dollar_tree_diff,transdigm_diff,wells_fargo_diff,salesforce_diff,southwest_airlines_diff,equifax_diff,mckesson_diff,sherwin_williams_diff,baxter_diff,edwards_lifesciences_diff,goldman_sachs_diff,avalonbay_communities_diff,american_diff,expedia_diff,meta_platforms_diff,international_business_machines_diff,general_motors_diff,zimmer_biomet_holdings_diff,hilton_worldwide_holdings_diff,intuitive_surgical_diff,delta_air_lines_diff,ford_motor_diff,eaton_diff,conocophillips_diff,microchip_technology_diff,bristol_myers_squibb_diff,truist_financial_diff,northrop_grumman_diff,starbucks_diff,nike_diff,cognizant_technology_solutions_diff,t_rowe_price_diff,qualcomm_diff,tesla_diff,johnson_controls_diff,aflac_diff,valero_diff,accenture_diff,dow_diff,altria_diff,dollar_general_diff,constellation_brands_diff,marvell_technology_diff,american_electric_power_diff,oreilly_automotive_diff,chubb_ltd_diff,devon_diff,metlife_diff,blackrock_diff,travelers_companies_diff,intercontinental_exchange_diff,marathon_petroleum_diff,firstenergy_diff,berkshire_hathaway_diff,comcast_diff,ball_diff,emerson_electric_diff,costco_wholesale_diff,zoetis_diff,moderna_diff,union_pacific_diff,pepsico_diff,fifth_third_bancorp_diff,monster_beverage_diff,veeva_systems_diff,waste_management_diff,nucor_diff,schlumberger_diff,medtronic_diff,dupont_de_nemours_diff,pfizer_diff,electronic_arts_diff,republic_services_diff,prudential_financial_diff,palo_alto_networks_diff,analog_devices_diff,cadence_design_systems_diff,fedex_diff,verisk_analytics_diff,block_diff,autozone_diff,mastercard_diff,servicenow_diff,cummins_diff,nxp_semiconductors_diff,marriott_diff,realty_income_diff,cigna_diff,american_express_diff,aptiv_diff,vertex_diff,procter_&_gamble_diff,humana_diff,eli_lilly_diff,home_depot_diff,xcel_diff,philip_morris_diff,rockwell_automation_diff,abbvie_diff,walmart_diff,exxon_mobil_diff,kroger_diff,thermo_fisher_scientific_diff,abbott_laboratories_diff,oneok_diff,arista_networks_diff,us_bancorp_diff,cloudflare_diff,dominion_diff,occidental_petroleum_diff,tyson_foods_diff,allstate_diff,fortinet_diff,hess_diff,stryker_diff,ebay_diff,progressive_diff,verizon_communications_diff,digital_realty_diff,citigroup_diff,autodesk_diff,hp_diff,nextera_diff,chevron_diff,prologis_diff,kinder_morgan_diff,old_dominion_freight_line_diff,agilent_technologies_diff,cisco_systems_diff,illumina_diff,ross_stores_diff,boeing_diff,kimberly_clark_diff,honeywell_diff,general_mills_diff,motorola_solutions_diff,gilead_sciences_diff,biogen_diff,dexcom_diff,intel_corporation_diff,anthem_diff,paypal_holdings_diff,mcdonalds_diff,resmed_diff,united_parcel_service_diff,global_payments_diff,alexandria_real_estate_equities_diff,morgan_stanley_diff,first_republic_bank_diff,boston_scientific_diff,synopsys_diff,halliburton_diff,parker_hannifin_diff,eversource_diff,msci_diff,visa_diff,adobe_diff,workday_diff,advanced_micro_devices_diff,activision_blizzard_diff,caterpillar_diff,welltower_diff,simon_property_diff,amgen_diff,archer_daniels_midland_diff,coca_cola_diff,norfolk_southern_diff,raytheon_technologies_diff,charter_communications_diff,ecolab_diff,ametek_diff,chipotle_mexican_grill_diff,paychex_diff,oracle_diff
2021-12-12,0.003249288220203333,,,,,,,0.003125823344249042,,-0.004717726242678826,,,,,,,,-0.006821161056740051,,,,,,0.06956271119730069,,,,,,,,,,,,,,,,0.003126500783685908,,,,,,,,,,,,,,,,,,-0.0021104917003654964,,,,-0.001996657740973732,,,,,,,,,,,,,,,,,,,,,,0.008369668107044577,,,,,,,,,,,,,,,,0.0014666100007765773,,,,,,,,,,,,,,,,,,,,,,,,,0.002400429293920967,,,,-0.004152376058138801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012592578569821013,,,,,,,,,,,0.0031507920945300296,,,0.003126500783685908,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,-6.020532697654513e-05,,,,,,,0.0007930287809721719,,-0.0002155802245437033,,,,,,,,-0.0005261497334200899,,0.0005675156690051782,,0.0020182253771018573,,0.0010841524762725948,0.0016879525748470757,-0.0018388233198705923,,,0.0020182253771018573,,,,,0.0006277349697592007,0.0057633584862952615,0.0018678787362650243,,-0.005016452201706566,,-0.0018876772802068596,,,0.00019306126464053918,0.0005675156690051782,,,,0.0005675156690051782,,0.001712573210674592,,,-0.00589359319648141,,-0.00041003546145668477,,,0.0023830856986373984,0.012770238627263803,,,,0.0009120237402571154,,,,,,,,,,0.0021456240790619675,,,-0.0026777944478229704,,-0.003324496497716204,,,-0.00589359319648141,,,,,,,,0.0021829783139872944,,0.0006611307521312841,,,,,,,,,-0.000243839582836471,-0.00589359319648141,,,,,,0.0031406163770270573,,,,-0.0007851344649405356,,0.0020182253771018573,,,,,-0.0020590785669956824,,,,,0.004046683194051417,,,0.0005675156690051782,,,-0.0009226677803418497,-0.0038845678485658615,-0.007583301513962079,,,,0.0020182253771018573,,,0.004781730268800469,,,0.0005675156690051782,,,,,,,0.0020182253771018573,,,0.0005675156690051782,,,,,,,0.0011808627957974982,,,-0.003759776302384526,,0.0019776108768730302,,,-0.027527523651174,,,,,,,,-0.011444093012878978,,,-0.0027362917261875416,,,,,,,,0.0013175478157671197,,,,,0.0020182253771018573,,,-0.0011194786191566605,,,,,,,,,,-0.0001142852489546372
2021-12-14,-0.000327760568884493,,,,,0.00019362725672484134,,-0.0009612101858493417,,,,,,,,0.0005075013826310705,,0.00025953651597523193,,,0.007792564020609593,-0.01290225266112873,0.009557299194503646,-0.0017640382203324997,-0.0008923287651180134,0.0014580415091354606,,,,,,-0.0027682146633136516,,,0.001266410414945919,-0.004006168583436719,,,,0.0005174826112862455,,,,,,,,,,,0.007713785129238367,0.002113474854598777,,,,,,-0.0019773741865813854,,,,,,0.000327760568884493,,,0.00554057366347098,,,,,,,,-0.013303661900539629,,,,,,,,,0.021682793111903305,,,,,0.00019362725672484134,,,,,,,,,,,-0.0006649766226201192,,,,,,,0.0046056813144444006,,,,,,-0.002733512512547639,,,0.001952335278433738,,,,,,,,,0.009557299194503646,,-0.004597377334976816,-0.0012604105267621242,0.0026442474439128177,,3.9061252973598406e-05,,,,,,,0.0032808196987057646,,-0.0004535306320186799,,,,,-0.006148671694110451,,,,,,,,0.00557049937563714,,,,,,,,,,,,,-0.001876688284457659,,,,,,,,,,,-0.0006938151094417597,,,,,,,,0.00652124502323851,,,,,,,,-0.0026301631208413374,,,,0.00019362725672484134,,,,,,-0.01290225266112873
2021-12-15,-0.0006379475436355296,,,,,-0.0001415273241460464,,-0.003419459153353111,,,,,,,,,,-0.0008261558985962318,,-0.0001415273241460464,,,0.007247594985041023,-0.004131862583582486,,,,,,,,0.0013300767747027398,,,,,,,,0.0022494414568772613,,,,-0.004387430616070981,,0.01006835116491053,,,,-0.002205627398782079,-0.0001415273241460464,0.016506099615250142,,,,,,0.0021786846322587265,0.003334819172545993,,,-0.0014793724257582417,-0.004387430616070981,,,,0.0015555050056715882,,,,,,,,,,,0.004531826366126573,,,,,,-0.004444036049309645,,,,0.005097223208625022,,,,,,,,,,,,0.0004391257331557739,,,,0.0044306432578893745,,,0.00723567136793669,,,,,,0.0004602665822393842,,,,,,,,,,-0.00010838127319171107,,-0.013346617639976632,,,,0.000737682162184805,,0.004801013397595174,,,,,,,,,,,,,,0.0022323352987375705,,,,0.0006379475436355296,,,,-0.0027290490776604695,,,,,,,,0.0005497721232759417,,,,,,,,,,,,,,,,-0.0001415273241460464,,,,,,,,-0.0028606076112869614,,,,,,,,0.0015555050056715882,,,,,,,,,,-0.005530933464388317
2021-12-16,-0.0010417833403834008,,,,,-0.00041984779820638043,,-0.00288638282041612,,-0.001652645461039505,,,,,,0.0008798963860436165,,7.451776385250172e-05,,-0.00041984779820638043,,,,0.0097689338066195,-0.00041984779820638043,,,,,,,0.0019624919177045077,,,-0.008506969865269463,,,,,0.00011327413840010855,,,,,,,,,,,0.0012512155382800728,0.006896188780477064,,,-0.015706160110678116,,-0.004659175457232552,0.005373558838898571,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016749898500882862,,,,,,,,,,,,,,,,-0.0005488449880778805,,,,0.002177559506316381,,,-0.0018174835435875473,,,,0.005806183740593034,,0.00018889835492299362,,,,,0.012473703646633664,,,,,,,-0.0030386412273510862,,,,0.002514443175978354,-0.0035299064704629505,0.002726618758145865,,,,,,,,,,,,,,,,-0.00041984779820638043,,-0.00041984779820638043,,,,-0.0015074649500269681,,,,,,,,0.002070470410408092,,,,,-0.015706160110678116,,,,,,,,-0.0018174835435875473,,,0.0018850680830644981,,,,,,,,0.005806183740593034,,,,,,,,,,,,,,,,,,
2021-12-17,-0.001753112043530074,,,,,,-0.007591204455657694,-0.002215649104178528,,-0.005151541058417477,,0.01063158352587968,,,,,,0.0007141263923956186,,,,-0.0021182760205380805,,-0.02022668869258854,,,,,,,,-0.0015033542122346868,,,,-0.002293795361998083,,,,,,,,,,,,,,-0.0009804727796069864,0.0015050506433723072,,0.0013742610229054248,,,,,7.612949630260023e-05,,,,-0.007591204455657694,,0.006262559335606975,0.004990720098698925,0.0013742610229054248,0.0036921957295342487,,,,,,,,,,,0.011012371302789335,,,,,,,,,,,0.0014817317087858438,-0.002594930095209745,,,,,,,0.0013742610229054248,,,0.0013089424055027343,,,,,,,0.0006814800464559566,,,,0.007328030944858356,,0.0015364914964694446,,-0.0019780802178506933,,,,,,,,,,,,0.0025114651098324782,,0.0012896124820129873,,-0.0008425665224687641,,,,,,,,,0.001753112043530074,,,,,,,,,,,,,-0.0011761711196369114,,,,,0.0024189501117118923,,,-0.003599102266412248,,0.0011898997433143327,,,,,,,,,,,,,,-0.0010923470103141456,,,,,,,,-0.005074846169365668,,,,,0.0015878433285672797,,,0.012008821054879723,-1.542219529278863e-05,,0.0015050506433723072,,,,,,,-0.0015622397210301399
2021-12-18,-1.5732145639413718e-05,,,,,,,-0.0021945545285422274,,,,,,,,,,0.0010544284106399316,,,,,0.00047857570324013634,-0.00043527017628961666,,,,,,,,0.0008539347617564886,,,,,,,,-0.006905401536057638,,,,,,,,,,,,,,,,,,-0.006284671080167037,,,,,-0.0017293162794543824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038945772924882513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006118172187609256,,,,,,,,,0.00047857570324013634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013858663384720973,,,,,,,,,,,,,,,,,,
2021-12-19,-0.0007423480721388238,,,,,,,-0.0022494182371344115,,,,,,,,,,0.0005819267540499741,,,,,,0.0011496010427611357,,,,,0.00413208665549927,,,,,0.00010750805182394474,,,,0.00413208665549927,,-0.004366078277124281,,,,-0.01825100425454682,,,,,,,,,,,,,,,0.00413208665549927,,,,,,,,,,,,,,,,,,,0.01695856428835504,,,,,,0.0013853601385075622,,,,,,,,,,,,,,,,-0.002359609780911161,,,,,,,,,,,,,,,,,,,,,,,-0.0008628415675612948,,,,,,0.0029831530181416116,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019973028963277913,,,,,,,,,,,,,,,,,,,,,-0.002436418512618463,,,,,,,,,,,,,,,,,,0.0047306623114177345,,,,,,,0.00413208665549927,
2021-12-20,-0.0007423480721388238,,,,,,,-0.0022494182371344115,,,,,,,,,,0.0005819267540499741,,,,,,0.0011496010427611357,,,,,0.00413208665549927,,,,,0.00010750805182394474,,,,0.00413208665549927,,-0.004366078277124281,,,,-0.01825100425454682,,,,,,,,,,,,,,,0.00413208665549927,,,,,,,,,,,,,,,,,,,0.01695856428835504,,,,,,0.0013853601385075622,,,,,,,,,,,,,,,,-0.002359609780911161,,,,,,,,,,,,,,,,,,,,,,,-0.0008628415675612948,,,,,,0.0029831530181416116,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019973028963277913,,,,,,,,,,,,,,,,,,,,,-0.002436418512618463,,,,,,,,,,,,,,,,,,0.0047306623114177345,,,,,,,0.00413208665549927,
2021-12-21,-0.000789782876070677,,,,,,,-0.0010831255143752406,,,,,,,,0.006328721615408219,,-0.0011196193550507632,,,,,0.0018415779396458456,0.004731313370479861,,,,,0.009373658066525405,0.000789782876070677,,-0.005524943064823482,,-0.0005523656890382922,,,,,,0.0005071076034704481,,,0.0031145579309028483,,,,,,,-0.0068943731210380456,,-0.007129816112705235,,,,,,0.0017994596993887342,,,,0.000789782876070677,,,,,,,,,,,,,,,,,,,,,-0.012912199017738962,,,,,,,,,,,,,,,,-0.006725797500170845,0.0009823026532164785,,,,,,,0.003778894185914793,,,,-0.0013601999240669214,,,,-0.0022846806300475,,,,,,,,0.0004497234722607936,,,,,,-0.006603927416899958,,,,,,,,,0.0018415779396458456,,,,,,,,,,,-0.005524943064823482,,,,,,,,,,,,-0.0007875369584748238,,-0.00010486355965792348,,,,,,0.0026113502335836304,,-0.0050023868345018385,0.0019380586877450912,,,,,0.001381957446691272,,,,,,-0.015256430217639193,,-0.0013601999240669214,,,,,,,,,0.0037067622765865303,0.0005914067827704329,,,,,,,,0.00012169456888234584
