date,industry_tone,emera_diff,blackberry_ltd_diff,gildan_activewear_diff,barrick_gold_diff,thomson_reuters_diff,ballard_power_systems_diff,cenovus_diff,metro_diff,kinross_gold_diff,pembina_pipeline_diff,altagas_ltd_diff,suncor_diff,magna_diff,fortis_diff,lightspeed_commerce_diff,canadian_natural_resources_ltd_diff,nutrien_ltd_diff,wheaton_precious_metals_diff,bausch_health_companies_diff,agnico_eagle_mines_ltd_diff,cameco_diff,telus_diff,constellation_software_diff,loblaw_companies_ltd_diff,imperial_oil_ltd_diff,ritchie_bros_auctioneers_diff,quebecor_diff,canopy_growth_diff,shaw_communications_diff,tc_diff,sun_life_financial_diff,enbridge_diff,canadian_national_railway_diff,canadian_pacific_railway_ltd_diff,manulife_financial_diff,dollarama_diff
2022-01-14,-0.005203918989083633,,,,,0.0001485777097001116,,,,,,,,,,,,-0.0008285356166954578,,,,,,,,,-0.0008285356166954578,,,,,,,,,,
2022-01-15,-0.005203918989083633,,,,,0.0001485777097001116,,,,,,,,,,,,-0.0008285356166954578,,,,,,,,,-0.0008285356166954578,,,,,,,,,,
2022-01-16,-0.005203918989083633,,,,,0.0001485777097001116,,,,,,,,,,,,-0.0008285356166954578,,,,,,,,,-0.0008285356166954578,,,,,,,,,,
2022-01-17,0.0032449526236916883,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,0.000106658493477894,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,0.000106658493477894,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,0.0030905351904719353,,,,,,,,,,,,,,-0.01126648155626379,,,,,,,,,0.001708070998991799,,,,,,,,,0.001708070998991799,,,,
2022-01-21,0.0030905351904719353,,,,,,,,,,,,,,-0.01126648155626379,,,,,,,,,0.001708070998991799,,,,,,,,,0.001708070998991799,,,,
2022-01-22,0.0030905351904719353,,,,,,,,,,,,,,-0.01126648155626379,,,,,,,,,0.001708070998991799,,,,,,,,,0.001708070998991799,,,,
2022-01-23,0.0030905351904719353,,,,,,,,,,,,,,-0.01126648155626379,,,,,,,,,0.001708070998991799,,,,,,,,,0.001708070998991799,,,,
2022-01-24,-0.00010972017881704068,,,,,0.004943595980434783,,,,,,,,,,,,,,,,,,,,,,,,,-0.003557623535920031,,,,,,
2022-01-25,-0.00010972017881704068,,,,,0.004943595980434783,,,,,,,,,,,,,,,,,,,,,,,,,-0.003557623535920031,,,,,,
2022-01-26,0.0006923836510654331,,,,,,,0.0020458044898417384,,,,,-0.0011770900804641505,-0.0006731678941447532,-0.0008011209070590312,,,,,,,,,,,,,,,,,,0.0020458044898417384,,,0.0020458044898417384,
2022-01-27,0.0006923836510654331,,,,,,,0.0020458044898417384,,,,,-0.0011770900804641505,-0.0006731678941447532,-0.0008011209070590312,,,,,,,,,,,,,,,,,,0.0020458044898417384,,,0.0020458044898417384,
2022-01-28,-0.011061349183257817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2022-01-29,-0.00955355063680386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2022-01-30,0.008372716109105779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2022-01-31,0.008372716109105779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2022-02-01,-0.0005262756263337804,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,
2022-02-02,-0.0005262756263337804,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,
2022-02-03,-0.0013864840792705922,,,,,5.635136718548238e-05,,,,,,,-0.00016613874428491509,,,-0.00016613874428491509,,,,,,,-0.00016613874428491509,,,,,,,,,0.00028459415440112166,,,,,
2022-02-04,-0.0013864840792705922,,,,,5.635136718548238e-05,,,,,,,-0.00016613874428491509,,,-0.00016613874428491509,,,,,,,-0.00016613874428491509,,,,,,,,,0.00028459415440112166,,,,,
2022-02-05,-0.0013864840792705922,,,,,5.635136718548238e-05,,,,,,,-0.00016613874428491509,,,-0.00016613874428491509,,,,,,,-0.00016613874428491509,,,,,,,,,0.00028459415440112166,,,,,
2022-02-06,-0.0013864840792705922,,,,,5.635136718548238e-05,,,,,,,-0.00016613874428491509,,,-0.00016613874428491509,,,,,,,-0.00016613874428491509,,,,,,,,,0.00028459415440112166,,,,,
2022-02-07,-0.0014071975886988395,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,-0.0014071975886988395,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,0.0005847609529852723,,,,,-0.004380349269174282,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010701726291871029,,,,0.05624055007812263,
2022-02-10,-0.0025497195308516038,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,-0.0003327448502980921,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,-0.0003327448502980921,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,-0.0003327448502980921,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,-0.00038493938692531513,,,,,,,0.0010422676106272568,,,,,0.0010422676106272568,,,,,,,,-0.002715042788177175,,,,,,,,-0.002715042788177175,,,,0.0010422676106272568,,,0.0010422676106272568,
2022-02-15,-0.00012611073914097244,,,,,,,-0.0009187485531410009,,,,,-0.0009187485531410009,,,,,,,,,,,,,,,,,,-0.0009187485531410009,,0.002451006866190239,,,-0.0009187485531410009,
2022-02-16,0.0016056640112421614,,,,-0.0012702241153627059,,,-0.0012702241153627059,,,,,-0.0012702241153627059,,,,,0.1153534003162431,,,,,,,,-0.025063322936881356,,,,,0.0013006368490228893,,-0.0012702241153627059,,,-0.0012702241153627059,
2022-02-17,0.0016056640112421614,,,,-0.0012702241153627059,,,-0.0012702241153627059,,,,,-0.0012702241153627059,,,,,0.1153534003162431,,,,,,,,-0.025063322936881356,,,,,0.0013006368490228893,,-0.0012702241153627059,,,-0.0012702241153627059,
2022-02-18,-0.0024420024420024437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,
2022-02-19,0.0002226440915453131,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20,-0.00013999513326009474,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21,-0.00013999513326009474,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,-0.00013999513326009474,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23,-0.00013999513326009474,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,-0.0009708955101968786,,,,,0.00869737802903017,,0.019878061326041106,,-0.000725812311060607,,,-0.000725812311060607,,,,,,,,,,,,-0.000725812311060607,,,-0.000725812311060607,,,,,-0.000725812311060607,,,-0.000725812311060607,
2022-02-25,-0.0006794522910095681,,,,0.014354265239103872,,,,,-0.0028286303313523526,,,,,,,,,,,,,,,,,,,,,,,-0.0027454984753231652,,,,
2022-02-26,-0.0006794522910095681,,,,0.014354265239103872,,,,,-0.0028286303313523526,,,,,,,,,,,,,,,,,,,,,,,-0.0027454984753231652,,,,
2022-02-27,-0.0006794522910095681,,,,0.014354265239103872,,,,,-0.0028286303313523526,,,,,,,,,,,,,,,,,,,,,,,-0.0027454984753231652,,,,
2022-02-28,0.016549715344896083,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,-0.003928100879617142,,,,,,,,,,,,,,,0.0030488920796162638,,,,,,,,,,,,,,,-0.009908899258752858,,,,,,
2022-03-02,-0.003928100879617142,,,,,,,,,,,,,,,0.0030488920796162638,,,,,,,,,,,,,,,-0.009908899258752858,,,,,,
2022-03-03,-0.00048594816036676483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2022-03-04,-0.00048594816036676483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2022-03-05,-0.00048594816036676483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2022-03-06,0.0373412994772218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2022-03-07,0.0373412994772218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2022-03-08,0.0003292549814478103,,,,,,,0.0015393450633985869,,,,,0.0015393450633985869,,,,,,,,,,,,,,,,-0.0028796551392325695,,,,,,,,
2022-03-09,-0.0008740374973627575,,,,,-0.003466240280415024,,0.002608392172893903,,,,,0.002608392172893903,,,,0.0033320666495885035,,,,,,,,,,,,0.002608392172893903,,-0.0018264041823496439,,,,,,
2022-03-10,-0.0007348678625389405,,,,,,,-0.001211452618591481,,,,,-0.001211452618591481,,,,0.0026362897035378226,,0.009623756751427829,,,,,,,,,,,,,,-0.001211452618591481,,,-0.001211452618591481,
2022-03-11,-6.108677613416989e-05,,,,,,,-0.0016538977144408696,,,,,-0.0016538977144408696,,,,,,,,,,0.0016803600778719232,,,,,,,,,,,,,,
2022-03-12,-6.108677613416989e-05,,,,,,,-0.0016538977144408696,,,,,-0.0016538977144408696,,,,,,,,,,0.0016803600778719232,,,,,,,,,,,,,,
2022-03-13,-6.108677613416989e-05,,,,,,,-0.0016538977144408696,,,,,-0.0016538977144408696,,,,,,,,,,0.0016803600778719232,,,,,,,,,,,,,,
2022-03-14,0.008599931200550392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2022-03-15,0.008599931200550392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2022-03-16,0.008599931200550392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2022-03-17,0.0003429328043007339,,,,,0.025291519900134084,,,,,,,,-7.749775625699035e-05,,,,,,,,,,,,,,,,,,,,,-0.0075857669252922715,0.0015506300288479818,
2022-03-18,0.00027422472758166657,,,,0.0008301253072053602,,,,,,,,0.0008301253072053602,,,,,,,,,,,-0.00015983310190279074,,,,,,,,,0.0008301253072053602,,,0.0008301253072053602,
2022-03-19,0.00027422472758166657,,,,0.0008301253072053602,,,,,,,,0.0008301253072053602,,,,,,,,,,,-0.00015983310190279074,,,,,,,,,0.0008301253072053602,,,0.0008301253072053602,
2022-03-20,0.00027422472758166657,,,,0.0008301253072053602,,,,,,,,0.0008301253072053602,,,,,,,,,,,-0.00015983310190279074,,,,,,,,,0.0008301253072053602,,,0.0008301253072053602,
2022-03-21,-0.007352873594911815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2022-03-22,0.0054224158799322224,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2022-03-23,-0.0036706718879534485,,,,,,,-0.0011038171008480179,,,,,-0.0011038171008480179,,,,,,,,,,,,,,,,,,-0.0011038171008480179,,-0.0011038171008480179,,0.0020491654099901316,,
2022-03-24,-0.0036706718879534485,,,,,,,-0.0011038171008480179,,,,,-0.0011038171008480179,,,,,,,,,,,,,,,,,,-0.0011038171008480179,,-0.0011038171008480179,,0.0020491654099901316,,
2022-03-25,-0.0004763109555821663,,,,,,,,,,,,,,,,,,,,,,-0.004455935552906491,,,,,,,0.011854816957744102,,,0.00016803466940405065,,,,
2022-03-26,-0.0004763109555821663,,,,,,,,,,,,,,,,,,,,,,-0.004455935552906491,,,,,,,0.011854816957744102,,,0.00016803466940405065,,,,
2022-03-27,-0.0004763109555821663,,,,,,,,,,,,,,,,,,,,,,-0.004455935552906491,,,,,,,0.011854816957744102,,,0.00016803466940405065,,,,
2022-03-28,0.0016616490763905506,,,,,0.0015129540982126214,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005049913545435987,,,,
2022-03-29,0.0016616490763905506,,,,,0.0015129540982126214,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005049913545435987,,,,
2022-03-30,0.0016616490763905506,,,,,0.0015129540982126214,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005049913545435987,,,,
2022-03-31,0.00037121181691581986,,-0.00037121181691581986,,,-0.0010507743246629063,,,,,0.0011161751416753278,,,,,,,,,,,,,,,,,,,,0.0011161751416753278,,0.0011161751416753278,,,,
2022-04-01,0.0013777140967706374,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2022-04-02,0.003451676528599611,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03,0.003451676528599611,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,0.0016530731317794883,,,,,,,-1.2044553392674684e-06,-1.2044553392674684e-06,,,,-1.2044553392674684e-06,5.370418948150244e-06,,,,,,,,,,,,,,,,,-1.2044553392674684e-06,,-1.2044553392674684e-06,,,,
2022-04-05,0.002393081092790813,,,,,,,-0.0019859483696623324,,,,,-0.00014959246797922703,,,,,,,,0.019748625831524796,,,,,-0.00014959246797922703,,,,,,,-0.00014959246797922703,,,,
2022-04-06,-0.0044298195206439305,,,,,,,,,,,,,0.0049403153141585904,,,,,,,,,,,,,,,,,,,-0.003982307401527078,,,,
2022-04-07,-0.0044298195206439305,,,,,,,,,,,,,0.0049403153141585904,,,,,,,,,,,,,,,,,,,-0.003982307401527078,,,,
2022-04-08,0.00037468760420998994,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,0.00037468760420998994,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,0.00037468760420998994,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,0.00037468760420998994,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,0.00037468760420998994,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,0.00659565385534345,,,,,,,,,,,,,,,,,,,,,,4.228862386773235e-05,,,,,4.228862386773235e-05,,4.228862386773235e-05,,,-0.00012036786354547354,,,,
2022-04-14,0.014505968169761298,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2022-04-15,0.0009583620903532594,,,,,0.0015379643383681145,,,,,,,,,,,,,,-0.0010382525445624482,,,,,,,,,,,,,,,,,
2022-04-16,0.0009583620903532594,,,,,0.0015379643383681145,,,,,,,,,,,,,,-0.0010382525445624482,,,,,,,,,,,,,,,,,
2022-04-17,0.00039473009014319465,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2022-04-18,0.0010629251700680286,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,
2022-04-19,0.0005301327452394075,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
