date,industry_tone,severn_trent_diff,tesco_diff,standard_chartered_diff,ocado_diff,national_grid_diff,bt_diff,imperial_brands_diff,spirax_sarco_engineering_diff,glencore_diff,lloyds_banking_diff,melrose_industries_diff,unilever_diff,british_american_tobacco_diff,croda_diff,bp_diff,astrazeneca_diff,reckitt_benckiser_diff,intertek_diff,shell_diff,sage_diff,vodafone_diff,rio_tinto_diff,rentokil_initial_diff,associated_british_foods_diff,barclays_diff,diageo_diff,prudential_diff,bae_systems_diff,pearson_diff,experian_diff,london_stock_exchange_diff,natwest_diff,schroders_diff,antofagasta_diff,glaxosmithkline_diff,burberry_diff,phoenix_group_holdings_diff,johnson_matthey_diff,entain_diff,intercontinental_hotels_diff,kingfisher_diff,aviva_diff
2021-12-16,0.0004931781395389852,,,,,-0.0012763217992971011,,,,,,,,,,,,,,,,,,,,0.011799216965356133,,,,,,,,,,,0.0011340409805360207,,,,,,
2021-12-17,-0.001181040151240052,,0.013212528274442489,,,,,,,,,,,,,,,,,-0.007474158377376192,,,,,,,,,,,,,,,,,,,,,,0.00014848009066319428,
2021-12-18,-0.001181040151240052,,0.013212528274442489,,,,,,,,,,,,,,,,,-0.007474158377376192,,,,,,,,,,,,,,,,,,,,,,0.00014848009066319428,
2021-12-19,-0.0015415681612824545,,,,,,,,,,,,,,,,0.00016873145162883923,,,,,,0.00016873145162883923,,,,,,,,,,,,,-6.362147841766403e-05,,,,,,,
2021-12-20,-0.0015415681612824545,,,,,,,,,,,,,,,,0.00016873145162883923,,,,,,0.00016873145162883923,,,,,,,,,,,,,-6.362147841766403e-05,,,,,,,
2021-12-21,5.782486365177625e-05,,,,,0.00043694021261316777,,,,-0.001261035028371249,,,,,,,-0.001100336157524127,,,0.0006164748760685244,,,,,,0.0002609988138962154,,,,,,,-0.0007760907544300026,5.152959361570415e-05,,,,,,,,,
2021-12-22,0.00014167852815705784,,,,,,,,,,,,,,,,-0.004128594825794861,,,,,,-0.0004100513651510432,,,0.0060812420440404785,,-0.00019638108845569018,,,,,,,,,,,,,0.009893192649184222,,
2021-12-23,-0.00044717605744385363,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,-0.00044717605744385363,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,-0.0008338110029361222,,,,,,,,,,,,,,,,-0.001334252599846496,,,,,0.0072666441834896775,0.0008338110029361222,,,,,,,,,,,,-0.0011995139977516189,,,,,,,,
2021-12-26,-0.018335166850018316,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,0.001442587795831254,,,,,0.0012726467586614196,,,,,,,,,,,,,,,,,,,,-0.000898910974731374,,,,,,,,,,,,,,,,,
2021-12-28,0.0009420521821964036,,0.0032726078930724704,,,,,,,,,,,,,,,,,-0.0024494610970127286,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,0.001647408938095444,,,,,,,,,,,,,,,,-0.003810815989524057,,,,,,,,,,0.0006096913111710773,,,,-0.0004163560727460365,,,,,-0.0030940276734613458,,,,,,,
2021-12-30,0.001647408938095444,,,,,,,,,,,,,,,,-0.003810815989524057,,,,,,,,,,0.0006096913111710773,,,,-0.0004163560727460365,,,,,-0.0030940276734613458,,,,,,,
2021-12-31,0.001647408938095444,,,,,,,,,,,,,,,,-0.003810815989524057,,,,,,,,,,0.0006096913111710773,,,,-0.0004163560727460365,,,,,-0.0030940276734613458,,,,,,,
2022-01-01,0.0050648488280727495,,,,0.0012873395970850006,-0.0009013993723491522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,0.0050648488280727495,,,,0.0012873395970850006,-0.0009013993723491522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,0.0008995798961884796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2022-01-04,-0.0010713892480097983,,,,,,,,,,,,,,,,,,,5.885771090751498e-05,,,,,,-0.0008830911720836328,,,,,,,,,,,,,,,,,
2022-01-05,0.0012543777784467791,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2022-01-06,0.0013344331314544366,,,,,,,,,,,,,,,,,,,,,-0.011146050085928519,,,,,,,,,0.0036944066801161044,,,,,,,,,,,,
2022-01-07,-0.0011959902790510523,,,,,,,0.002940708870481575,,,,,,,,,-0.001270977028698187,,,,,,,,,0.004532916890861044,,,,,,,-0.003053387490632673,-0.0018088174132566402,,0.000778576441615376,,,,,,,
2022-01-08,0.0021439355895781624,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,-0.005246874793987748,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2022-01-10,-0.0023398521556211413,,,,,,,,,,,,,,,,,,,0.0017763417109550508,,,0.006424781701088853,,,-0.0010104560727358645,,,,,,-0.004141813373153131,-0.0010104560727358645,-0.002939579570590051,,,,,,,,,
2022-01-11,-0.0012857438931294298,,-0.00043211924154625925,,,-0.004336080195799436,,,,,,,-0.0004980485685636322,,,,,,,0.0008568905089158251,,0.0016546623029761432,,,,0.001930157663478406,,,,,,,,,,6.088223921446806e-05,,-0.001544872048899554,,,,,
2022-01-12,0.0007999462824167129,,,,,,,,,-0.000248057465937681,,,,,,,,,,-0.0010199072983114467,,,,,,0.0014900894693793245,,,,,,,,,,,,,,,,,
2022-01-13,0.0007999462824167129,,,,,,,,,-0.000248057465937681,,,,,,,,,,-0.0010199072983114467,,,,,,0.0014900894693793245,,,,,,,,,,,,,,,,,
2022-01-14,0.0009965717930319723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2022-01-15,-0.0013473489134181236,,,,,,,,,,,,,,,,1.4965707143609324e-05,,,-2.7246726364509857e-05,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,-0.0013473489134181236,,,,,,,,,,,,,,,,1.4965707143609324e-05,,,-2.7246726364509857e-05,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,-0.0016231584133801213,,,,,,,,,,-0.00032206994146544415,,-0.0005876670577280008,,,,0.00446611357050078,,,,,,,,,,,,,,,,,,,-0.002361444381191724,,,,,,,
2022-01-18,-0.0008833066700273507,,,,,,,,,,,,,,,,-0.0010819822613298497,,,,,,,,,0.0014469346304832134,,,,,,,,,,,,,,,,,
2022-01-19,-0.0008833066700273507,,,,,,,,,,,,,,,,-0.0010819822613298497,,,,,,,,,0.0014469346304832134,,,,,,,,,,,,,,,,,
2022-01-20,0.004193732049156068,,0.002670164813454755,,0.002670164813454755,,,,,,,,,,,,-0.005746768384029473,,,0.00964135372837573,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,0.004193732049156068,,0.002670164813454755,,0.002670164813454755,,,,,,,,,,,,-0.005746768384029473,,,0.00964135372837573,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,0.004193732049156068,,0.002670164813454755,,0.002670164813454755,,,,,,,,,,,,-0.005746768384029473,,,0.00964135372837573,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23,-0.0004665626090665845,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,0.0037313959551875417,,,,,0.0009474591289733692,,,,,,,,,,,0.009729624774784375,,,,,,,,,-0.01776057665103492,,,,,,,,,,,,,,,,,
2022-01-25,0.0037313959551875417,,,,,0.0009474591289733692,,,,,,,,,,,0.009729624774784375,,,,,,,,,-0.01776057665103492,,,,,,,,,,,,,,,,,
2022-01-26,-0.001786458620583802,,-0.0036054233619033666,,-0.0059396867423796304,,,,,-0.0038779871283991007,,,,,,,,,,0.0024349607499447273,-0.0009316713060266906,,0.000116044658595742,,,0.002033055416083976,,,0.00799862090485235,,,-0.0009316713060266906,-0.005567762552585189,,-0.004922382672435616,0.0031468547679419094,,,,,0.000116044658595742,,
2022-01-27,-0.001786458620583802,,-0.0036054233619033666,,-0.0059396867423796304,,,,,-0.0038779871283991007,,,,,,,,,,0.0024349607499447273,-0.0009316713060266906,,0.000116044658595742,,,0.002033055416083976,,,0.00799862090485235,,,-0.0009316713060266906,-0.005567762552585189,,-0.004922382672435616,0.0031468547679419094,,,,,0.000116044658595742,,
2022-01-28,-0.00248882552930429,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,0.00036839902624769395,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2022-01-30,0.00036839902624769395,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2022-01-31,-0.002185509747004113,,0.002185509747004113,,,,,,,,,,-0.001446564857549713,,,,0.0020169757233554192,,,0.0011819856687864062,,-0.0012603059233648596,,,,,,,0.0002485012629069522,-0.000642284644065716,,,,,,0.0004975989818629071,,,,,,,
2022-02-01,0.0018736340426287717,,,,,,,,,,,,0.007460935602595353,,,,,,,,-0.0007684440705197453,-0.0014542954025649486,,,,,,,,-0.0005080495041670794,,-0.0007684440705197453,,,,,,,,,,,
2022-02-02,0.0018736340426287717,,,,,,,,,,,,0.007460935602595353,,,,,,,,-0.0007684440705197453,-0.0014542954025649486,,,,,,,,-0.0005080495041670794,,-0.0007684440705197453,,,,,,,,,,,
2022-02-03,-0.0010359912481548755,,,,,,,,,,,,,,,,,,,-0.001040154367158012,,,,,,0.00011869230042781326,0.004150840177981769,,,0.00338716213125466,0.0076694904189674885,0.0006256500216666734,,,,,,,,,,,
2022-02-04,-0.0010359912481548755,,,,,,,,,,,,,,,,,,,-0.001040154367158012,,,,,,0.00011869230042781326,0.004150840177981769,,,0.00338716213125466,0.0076694904189674885,0.0006256500216666734,,,,,,,,,,,
2022-02-05,-0.006653727060870241,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-06,-0.0021207515242578725,,-0.0039970252026892035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004121829605073912,,,,,,,,,,,
2022-02-07,0.0007340152035282871,,,,,,,,,,,,,,,,,,,,,,,,,0.000898207159859114,,,,,,-0.0008111896911861571,,,,,,,,,,,
2022-02-08,-0.002670769959337764,,,,-0.005218465179315544,,,,,,,,,,,,0.002052520347638408,,,0.002670769959337764,,,,,,0.004666698265593008,,,,,,,,,,0.0007246956776824397,-0.027477653046228092,,,,,,
2022-02-09,0.0006187498990290634,,,,,,,,,,,,0.00016470816735725572,,,,,,,,,,,,,-0.0003652156313374418,,,,,,,,,,0.00016470816735725572,,,,,,,
2022-02-10,-0.004774637127578319,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,-0.0009076500553809817,,,,,,,,,,,,-6.581933662352447e-05,-0.0008284217425100648,,,,,,-0.0008284217425100648,,-0.0008284217425100648,,,,,,,,,,,0.00029483611590657387,,,0.00034463598514753574,,,,,0.00029483611590657387,,
2022-02-12,-0.0009076500553809817,,,,,,,,,,,,-6.581933662352447e-05,-0.0008284217425100648,,,,,,-0.0008284217425100648,,-0.0008284217425100648,,,,,,,,,,,0.00029483611590657387,,,0.00034463598514753574,,,,,0.00029483611590657387,,
2022-02-13,-0.0002944036825737642,,,,,-0.0024245708755928673,,,,,,,0.0002282344760021031,,,,0.0002282344760021031,,,,,0.0002282344760021031,,,,,,,,,,,,,,,,,,,,,
2022-02-14,-0.002961527296157669,,,,,,,,,,,,,,,,-0.003472057628517147,,,-0.0005430749622943772,,,-0.020197342550993827,,,-0.001698089547743569,,,,,,0.002698006598144044,0.003459649493915974,,,,0.004519819906110796,,,,,,
2022-02-15,-0.0008445746007196523,,,,,,,,,,,,,,,,-0.0017412435314508234,,,0.0015869136616112516,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16,-0.0006351096584819351,,,-0.0014871249939718304,,0.002421455482499446,,,,,,,,,,-0.0011438110413702885,,,,-0.0011438110413702885,,,,,,,,,,-0.0017385521896511832,,,,,,,,,,,,,
2022-02-17,-0.0006351096584819351,,,-0.0014871249939718304,,0.002421455482499446,,,,,,,,,,-0.0011438110413702885,,,,-0.0011438110413702885,,,,,,,,,,-0.0017385521896511832,,,,,,,,,,,,,
2022-02-18,0.006648457280891775,,,,,,,,,,,,,,,,,,,,,,,,,-0.006648457280891775,,,,,,,,,,,0.004707758827900768,,,,,,
2022-02-19,-0.00047153523385348045,,,,,0.0006551417056143971,,,,0.0006941793253987936,,,,,,,,,,,,,0.0006941793253987936,,,,,,,,,-0.002405598111703546,,,,,,,,,,,
2022-02-20,0.0008593698866745115,,,,,,,,,,,,,,,,,,,-0.0009993650199346062,,0.0008284721650662815,0.002857715323786851,,,,,,,,,,,,,,,,,,,,
2022-02-21,0.0008593698866745115,,,,,,,,,,,,,,,,,,,-0.0009993650199346062,,0.0008284721650662815,0.002857715323786851,,,,,,,,,,,,,,,,,,,,
2022-02-22,0.0008593698866745115,,,,,,,,,,,,,,,,,,,-0.0009993650199346062,,0.0008284721650662815,0.002857715323786851,,,,,,,,,,,,,,,,,,,,
2022-02-23,0.0008593698866745115,,,,,,,,,,,,,,,,,,,-0.0009993650199346062,,0.0008284721650662815,0.002857715323786851,,,,,,,,,,,,,,,,,,,,
2022-02-24,-0.0006047213079854906,,,,,,,,,,,,,,,,,,,,,,-7.936910999562516e-06,,,,,,,,1.978769759080831e-06,,,,,,,,,,,,
2022-02-25,-0.0015234891730142926,,,,,,,,,,,,,,,,,,,0.0010964773335815534,,,,,,,,,,-0.0014234728774819001,,-0.007613959625643873,,,,,,,,,,,
2022-02-26,-0.0015234891730142926,,,,,,,,,,,,,,,,,,,0.0010964773335815534,,,,,,,,,,-0.0014234728774819001,,-0.007613959625643873,,,,,,,,,,,
2022-02-27,-0.0015234891730142926,,,,,,,,,,,,,,,,,,,0.0010964773335815534,,,,,,,,,,-0.0014234728774819001,,-0.007613959625643873,,,,,,,,,,,
2022-02-28,-0.0017625051057441451,,,,,,,,,,,,-0.0023167271827391617,,,-0.0024076701218110836,,,,0.0003671361335842436,,,,,,,0.005636822257346178,,,,0.0012771436085009988,-0.003961462290537563,,,,,,,,,,,
2022-03-01,-0.0014879314126450462,,-0.0032760906924175224,,,,,,,,,,,,,-0.004403463401856363,0.0011243674486659918,,,6.405988084146443e-05,,,-0.00021963554837363766,,,,,,,,,,,,,,,,,,,,
2022-03-02,-0.0014879314126450462,,-0.0032760906924175224,,,,,,,,,,,,,-0.004403463401856363,0.0011243674486659918,,,6.405988084146443e-05,,,-0.00021963554837363766,,,,,,,,,,,,,,,,,,,,
2022-03-03,-0.0025588319793556557,,0.0017991440591532744,,0.0017991440591532744,,,,,-0.0025889199401838356,,,,,,,,,,-0.0006467817776897029,,,-0.0003213523524415781,,,,,,,,0.008342521973571972,-0.003811609173694187,,,,,,,,,,,
2022-03-04,-0.0025588319793556557,,0.0017991440591532744,,0.0017991440591532744,,,,,-0.0025889199401838356,,,,,,,,,,-0.0006467817776897029,,,-0.0003213523524415781,,,,,,,,0.008342521973571972,-0.003811609173694187,,,,,,,,,,,
2022-03-05,-0.0010363896715263532,,,,,,,,,,,,0.008594968658676773,,,,,,,-0.00016258993787357425,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06,-0.003333933813553245,,,,,,,,,,,,,,,,,,,0.0013794408640208987,,,,,,0.0038621549057736054,-0.0005079939121023815,,,,,-0.13542647321697415,,,,,,,,,,,
2022-03-07,-0.0012724346249397803,,-0.0030212389047346556,,,,,,,,,,0.0018508036243614118,,,,0.00012402481702096578,,,-0.0030212389047346556,,,,,,0.0018508036243614118,,,,,,-0.01225021581454634,,,,,,,,,,,
2022-03-08,-0.002763929842840234,,,,,,,,,,,,0.0026248047504611725,,,0.0011691207187094058,,,,-0.000668508257714607,,,,,,,,,,,,,,-0.005111666617774065,,,,,,,,,
2022-03-09,-0.0025389331104465262,,0.000489752782577671,,,,,,,,,,,,,,,,,-0.0014345634501722786,,0.004586250714921151,0.00013764986467999004,,,0.0033921171934442737,,-0.0018013446673312552,,,,-0.0018013446673312552,,,,,,,,,,,
2022-03-10,-0.002506872471718917,,,,,,,,-0.008751128750578343,,,-0.008751128750578343,,,,,,,,0.0012970713489832985,,,-0.000705341499522315,,,,,,,,-8.848195429912676e-05,-0.0018589521202687321,,,,,,,,,,,
2022-03-11,-0.004006609529366996,,,-0.011915055876834488,,,,,,0.0023378290741236903,,,,,,,,,,0.0026857264373354502,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,-0.0009872655731401414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2022-03-13,-0.0009872655731401414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2022-03-14,-0.001490709922534006,,,,,,,,,-0.0012378278540715049,,,-0.0003333955003359773,,,,-0.0012378278540715049,,,,,,-0.0012378278540715049,,,0.0010913776853513804,,,,,,,,,,,,,,,,,
2022-03-15,-0.001490709922534006,,,,,,,,,-0.0012378278540715049,,,-0.0003333955003359773,,,,-0.0012378278540715049,,,,,,-0.0012378278540715049,,,0.0010913776853513804,,,,,,,,,,,,,,,,,
2022-03-16,-0.000433073077278001,,,,,,,,,,,,0.0012295050619865063,,,,,,,-6.088894740568845e-05,,,,,,,,,,,,0.00016340700477558093,,,,,,,,,,,
2022-03-17,-0.005270220412547656,,,,,,,,,,,,,,,,,,,0.0035426425106402063,,,-0.0018094256051514601,,,,,,,,,-0.003971242417226294,,-0.003971242417226294,,,,,,,,,
2022-03-18,0.00243244604525047,,,,,,,,,,,,,,,,,,,,,,-0.0015895827374502753,,,,,,,,-0.00023949282299199487,0.0025537422132734223,,,,,,,,,,,
2022-03-19,-0.004711124894198162,,,,,,,,,,,,,,,,,,,1.6103593627843013e-05,,,,,,,,,,,-2.8735753898783897e-05,,,,,,,,,,,,
2022-03-20,-0.0013693945498302093,,,,,,,,,,,,,,,,,,,-0.010434193741010215,,,,,,0.0018463620858693288,,,,,0.004244444863210693,-0.0006116141798149248,,,,,,,,,,,
2022-03-21,-3.160227485695026e-05,,,,,,,,,,,,,,,,,,,,,,,,,5.4908382071620907e-05,,,,0.00305709202601042,-0.002828501631035536,,,,,,,,,,,,
2022-03-22,0.00019488709384214644,,,,,,,,,,,,,,,,,,,-0.0005382486660635709,,,-0.0005382486660635709,,,0.0006307599320821089,,,,,,,-0.0021900985862603447,,,,,,,,,,
2022-03-23,-0.0006312554600071134,,,,,,,,,,,,,,,,-0.009402608831978345,,,,,,,,,0.002827028004244913,,,,,-0.0021881438260482264,,,,,,,,,,,,
2022-03-24,-0.0006312554600071134,,,,,,,,,,,,,,,,-0.009402608831978345,,,,,,,,,0.002827028004244913,,,,,-0.0021881438260482264,,,,,,,,,,,,
2022-03-25,-0.008391599710445391,,,,,,,,,,,,-0.0017072628387201343,,,,,,,,,,,,,,,,,,0.007505321076259851,,,,,,-0.008083358353297718,,,,,,
2022-03-26,0.0016580845438885754,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2022-03-27,0.0003057700123725092,,,,,,,,,,,,,,,,,,,-0.00023821351402848767,,,,,,-0.00046280494165182806,,,,,,0.0043114614956153065,,,,,,,,,,,
2022-03-28,-0.00937561615503165,,,,,,,,,,,,,,,,,,,-0.009682893469515723,,,,,,0.005935643674811496,,,,,,,,,,,,,,,,,
2022-03-29,-0.00937561615503165,,,,,,,,,,,,,,,,,,,-0.009682893469515723,,,,,,0.005935643674811496,,,,,,,,,,,,,,,,,
2022-03-30,-0.00937561615503165,,,,,,,,,,,,,,,,,,,-0.009682893469515723,,,,,,0.005935643674811496,,,,,,,,,,,,,,,,,
2022-03-31,0.0017938827078630697,,,,,-0.003870030754435627,,,,,,,,,,,,,,-0.000306495749271922,,,,,,0.0017045610878278176,,,,,,0.002083122639730513,,,,,,,,,,,
2022-04-01,0.0013058150040813595,,,,,-0.0033819630506539164,,,,,,,,,,,,,,-0.0013058150040813595,,-0.0003188179802763513,,,,0.0021119160730073716,,,,,0.00315615280484907,,,,,,,,,,,,
2022-04-02,0.0012009705192527916,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2022-04-03,-0.0016732341105505774,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,-0.0014320042872359297,,,,,,,,,-0.0004316138108253274,,,,,,,,,,-0.0019515961316891768,,,-0.0004316138108253274,,,0.0042060832930060155,,,,,,,,,,,,,,,,,
2022-04-05,0.002243488624811586,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,0.0005026979162090845,,,,,,,,,,,,,,,,,,,-0.0005490315858640868,,,,,,,,,,,,,,,,,,,,,,,0.0022404518292875758
2022-04-07,0.0005026979162090845,,,,,,,,,,,,,,,,,,,-0.0005490315858640868,,,,,,,,,,,,,,,,,,,,,,,0.0022404518292875758
2022-04-08,-0.005138218065974714,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,-0.005138218065974714,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10,-0.00046714192250888527,,,,,,,,,,,,,,,,,,,-0.0011426326285652348,,,,,,0.002177061409728459,,,,,,,,,,,,,,,,,
2022-04-11,-0.0006307904511689056,,,,,,,,,,,,,,,,0.0027808347985395256,,,,,-0.0029606798069680275,,,,0.0013807233043582345,,,,,-0.004548476941458421,-0.0036051334355392413,,,,,,,-0.008865885712173935,,,,
2022-04-12,-0.0006307904511689056,,,,,,,,,,,,,,,,0.0027808347985395256,,,,,-0.0029606798069680275,,,,0.0013807233043582345,,,,,-0.004548476941458421,-0.0036051334355392413,,,,,,,-0.008865885712173935,,,,
2022-04-13,-0.0044303933459931616,,-0.001412062184953264,,-0.001412062184953264,-0.00827967585327248,,,,0.0006955660817541277,,,,,,,0.0020238861505366425,,,0.0006955660817541277,,,,,,,,,,,,0.0024936871963518337,,,,,,,,,,,
2022-04-14,-0.0007900079790805888,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,-0.0007900079790805888,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,-0.0007900079790805888,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17,-0.00470044691391988,,-0.0047856890982982654,,,,,,,,,,,,,,,,,,,,,,,0.0052488203013593875,,,,,,,,,,,,,,,,,
2022-04-18,-0.0032096340375270408,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,-0.0006894082470023158,,,,,0.0027953857130434343,,,,,,,,,,,,,,-0.00027210528342587925,,,,,,,,,,,,-0.0016139128129202256,,,,,,,,,,,
2022-04-20,0.0014968912499045664,,0.00407059463254195,,,,,,,,,,,,,,,,,,,,-0.010975080478307059,,,-0.0007173146634530997,0.0029106474042094196,,,,,,,,,,0.002423874721568207,,,,,,
2022-04-21,-0.00015092538949043434,,,,,,,,,,,,,,,,,,,0.00020083589994518915,,,,,,0.001110680964953402,,,,,,,,,-0.00047718630354768546,,,,,,,0.00015092538949043434,
