,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
11,aflac,united parcel service,0.9442824125289917,fedex,0.9105145335197449,dollar general,0.9035646319389343,intercontinental exchange,0.9021211266517639,accenture,0.8132561445236206,archer daniels midland,0.763038158416748,dollar tree,0.749821126461029,home depot,0.6141895055770874,southwest airlines,0.5879387855529785,fiserv,0.5630065202713013,occidental petroleum,0.5145265460014343,norfolk southern,0.5121121406555176,simon property,0.5016018152236938,resmed,0.49368956685066223,hess,0.4883788824081421,delta air lines,0.48580557107925415,american,0.442153662443161,altria,0.417901873588562,motorola solutions,0.39326637983322144,metlife,0.37472662329673767,boston scientific,0.33732011914253235,union pacific,0.3165762424468994,mckesson,0.31316155195236206,centene,0.31069493293762207,humana,0.3085029423236847
12,hilton worldwide holdings,hp,0.9604615569114685,allstate,0.9290831089019775,meta platforms,0.883975625038147,philip morris,0.8524072170257568,alphabet,0.8336684107780457,cisco systems,0.8077027797698975,comcast,0.7863634824752808,tesla,0.7371197938919067,aptiv,0.6691409349441528,fortinet,0.6552589535713196,cerner,0.6482682228088379,nvidia,0.5819449424743652,synopsys,0.5658019781112671,apple,0.5355851054191589,cadence design systems,0.5125962495803833,delta air lines,0.5082317590713501,microsoft,0.4822712242603302,qualcomm,0.4707518219947815,ball,0.44156119227409363,servicenow,0.4224972128868103,adobe,0.4170162081718445,walmart,0.3642209768295288,altria,0.3546929359436035,broadcom,0.34762465953826904,arista networks,0.33177614212036133
13,union pacific,boston scientific,0.9521968364715576,charles schwab,0.8982622623443604,norfolk southern,0.8604587912559509,dow,0.8422144651412964,metlife,0.833749532699585,archer daniels midland,0.7873566746711731,walt disney,0.5994679927825928,duke,0.4190533757209778,nextera,0.40588265657424927,american express,0.40025562047958374,dominion,0.39631542563438416,lam research,0.3646283447742462,prudential financial,0.3502804636955261,blackstone,0.33357569575309753,conocophillips,0.3225710988044739,aflac,0.3165762424468994,pfizer,0.28304797410964966,raytheon technologies,0.27568620443344116,oreilly automotive,0.27222952246665955,chevron,0.2708730399608612,medtronic,0.2643689215183258,dollar tree,0.2598040699958801,ford motor,0.2584973871707916,cloudflare,0.2543374300003052,netflix,0.2538563907146454
14,schlumberger,halliburton,0.971869945526123,emerson electric,0.9694712162017822,chevron,0.6769434213638306,starbucks,0.6181403398513794,valero,0.5771147608757019,marathon petroleum,0.5696548223495483,lam research,0.5691021680831909,mondelez,0.5245296955108643,conocophillips,0.5123617053031921,salesforce,0.4995966851711273,occidental petroleum,0.49363237619400024,pepsico,0.46250468492507935,exxon mobil,0.449869841337204,prudential financial,0.39583414793014526,chipotle mexican grill,0.38761985301971436,yum brands,0.36133766174316406,hess,0.3409405052661896,tyson foods,0.34049350023269653,motorola solutions,0.30403146147727966,honeywell,0.277065634727478,american,0.26639461517333984,charter communications,0.24341198801994324,servicenow,0.2409747838973999,blackstone,0.23762062191963196,devon,0.22520503401756287
15,cloudflare,firstenergy,0.8234926462173462,lululemon athletica,0.7970790863037109,blackrock,0.7764595746994019,transdigm,0.7620834708213806,dupont de nemours,0.7492278814315796,edwards lifesciences,0.7446835041046143,us bancorp,0.7440425753593445,intel corporation,0.738237738609314,nucor,0.6961705684661865,citigroup,0.660915732383728,prudential financial,0.6603449583053589,nextera,0.6569984555244446,morgan stanley,0.6507161855697632,consolidated edison,0.6453428268432617,anthem,0.6409921646118164,goldman sachs,0.6383702754974365,resmed,0.6326780319213867,intuitive surgical,0.6315888166427612,blackstone,0.6234616637229919,kinder morgan,0.5659542083740234,hess,0.5645806789398193,wells fargo,0.5487397909164429,fifth third bancorp,0.5236027240753174,duke,0.5213606357574463,walt disney,0.5148130059242249
16,accenture,dollar general,0.9485753774642944,fedex,0.8654191493988037,aflac,0.8132561445236206,fiserv,0.8055093288421631,united parcel service,0.7973416447639465,dollar tree,0.6704593300819397,intercontinental exchange,0.6702138185501099,oracle,0.5763645172119141,southwest airlines,0.49650299549102783,cerner,0.4898366332054138,simon property,0.48234403133392334,delta air lines,0.4551093578338623,occidental petroleum,0.44725292921066284,archer daniels midland,0.4254181683063507,mastercard,0.3998624086380005,visa,0.3766072988510132,american,0.35446929931640625,home depot,0.32101941108703613,adobe,0.3052123188972473,abbvie,0.3027222156524658,hp,0.28522005677223206,amgen,0.27075743675231934,mckesson,0.26558515429496765,alphabet,0.238747239112854,comcast,0.2224494367837906
17,amgen,gilead sciences,0.9431788921356201,bristol myers squibb,0.9203639030456543,abbvie,0.8753513097763062,eli lilly,0.8179639577865601,baxter,0.7985978722572327,cigna,0.7761198282241821,regeneron,0.6534028053283691,mckesson,0.6168380975723267,biogen,0.584345817565918,pfizer,0.574577808380127,ball,0.5723652839660645,devon,0.3988446593284607,paychex,0.3934152126312256,altria,0.39298170804977417,abbott laboratories,0.3608973026275635,moderna,0.3481106758117676,fedex,0.29227399826049805,aflac,0.2865492105484009,intercontinental exchange,0.2798975706100464,yum brands,0.2763257324695587,accenture,0.27075743675231934,oreilly automotive,0.26141226291656494,dollar general,0.2521185576915741,centene,0.235854372382164,mondelez,0.235470712184906
18,eli lilly,bristol myers squibb,0.9279435873031616,gilead sciences,0.9174544811248779,regeneron,0.8413529396057129,baxter,0.8186551928520203,amgen,0.8179639577865601,pfizer,0.7795853614807129,biogen,0.7254413366317749,ball,0.7004451751708984,abbvie,0.6711769104003906,moderna,0.6374562382698059,cigna,0.573188304901123,devon,0.5678688883781433,yum brands,0.5643022656440735,mondelez,0.547359049320221,abbott laboratories,0.46820685267448425,raytheon technologies,0.4572182297706604,pepsico,0.45224258303642273,uber technologies,0.4464273452758789,twitter,0.43539828062057495,honeywell,0.4303971230983734,medtronic,0.4205085039138794,mckesson,0.3944850564002991,paychex,0.3882594108581543,starbucks,0.3612487316131592,salesforce,0.3416721820831299
19,lululemon athletica,edwards lifesciences,0.8958390951156616,dupont de nemours,0.8862440586090088,citigroup,0.8779234886169434,nucor,0.867774486541748,consolidated edison,0.8634792566299438,goldman sachs,0.8492770195007324,wells fargo,0.8437947034835815,us bancorp,0.8430540561676025,anthem,0.8242552876472473,intuitive surgical,0.8060600161552429,cloudflare,0.7970790863037109,transdigm,0.7970722913742065,morgan stanley,0.7922330498695374,resmed,0.7807862758636475,fifth third bancorp,0.7709667682647705,blackrock,0.7676851749420166,firstenergy,0.7472255229949951,intel corporation,0.7227726578712463,hess,0.6923756003379822,agilent technologies,0.5818367600440979,equifax,0.5537557601928711,thermo fisher scientific,0.5533356666564941,unitedhealth,0.5484461188316345,kinder morgan,0.5406818389892578,prudential financial,0.4840831756591797
20,cadence design systems,ford motor,0.9127199649810791,tesla,0.874464750289917,synopsys,0.8478995561599731,aptiv,0.7208561897277832,apple,0.6962002515792847,meta platforms,0.5987862348556519,allstate,0.5611023306846619,uber technologies,0.5604565143585205,alphabet,0.534143328666687,hilton worldwide holdings,0.5125962495803833,raytheon technologies,0.48841696977615356,paypal holdings,0.46731075644493103,philip morris,0.4624030888080597,biogen,0.43764954805374146,cisco systems,0.42609620094299316,comcast,0.42030826210975647,kinder morgan,0.4170399308204651,hp,0.404016375541687,paccar,0.4007290005683899,dominion,0.3684520721435547,adobe,0.351426899433136,moderna,0.35018759965896606,dow,0.3471730649471283,altria,0.3393133282661438,intel corporation,0.3352316617965698
21,hp,hilton worldwide holdings,0.9604615569114685,allstate,0.8989534974098206,philip morris,0.8301255702972412,meta platforms,0.8062018752098083,alphabet,0.7924512028694153,cisco systems,0.7735917568206787,comcast,0.6799465417861938,tesla,0.6719874143600464,fortinet,0.6375222206115723,cerner,0.6307293176651001,aptiv,0.6291828155517578,delta air lines,0.5722917318344116,synopsys,0.5538455843925476,nvidia,0.5381983518600464,altria,0.47304221987724304,qualcomm,0.4702288806438446,apple,0.4630662798881531,walmart,0.443516343832016,ball,0.41290566325187683,cadence design systems,0.4040163457393646,servicenow,0.3932774066925049,mckesson,0.3884303569793701,dollar tree,0.38413238525390625,microsoft,0.360188364982605,adobe,0.3564574420452118
22,altria,mckesson,0.796593189239502,walmart,0.6241030693054199,home depot,0.5890395641326904,abbvie,0.5787510871887207,kroger,0.5748885869979858,abbott laboratories,0.5513306856155396,synopsys,0.5395385026931763,motorola solutions,0.525908350944519,humana,0.5033010840415955,centene,0.5022600889205933,us bancorp,0.5010615587234497,firstenergy,0.4850144386291504,consolidated edison,0.48262447118759155,hp,0.47304224967956543,tesla,0.45471304655075073,expedia,0.4496777653694153,uber technologies,0.4431149959564209,resmed,0.441669225692749,kinder morgan,0.4382612407207489,biogen,0.43363040685653687,ball,0.42742830514907837,intercontinental exchange,0.42336535453796387,aflac,0.4179019331932068,marriott,0.4119589924812317,micron technology,0.4113425314426422
23,paypal holdings,mcdonalds,0.7315863370895386,mondelez,0.6661038398742676,chipotle mexican grill,0.659777045249939,pepsico,0.6509854197502136,monster beverage,0.6134246587753296,yum brands,0.5983035564422607,intel corporation,0.5956043601036072,starbucks,0.5680235624313354,costco wholesale,0.5462635159492493,palo alto networks,0.5428328514099121,tyson foods,0.538148045539856,microchip technology,0.5191510915756226,nike,0.5170025825500488,apple,0.48726099729537964,kimberly clark,0.48506730794906616,cadence design systems,0.46731075644493103,berkshire hathaway,0.45701056718826294,ford motor,0.44221094250679016,blackstone,0.4299103617668152,netflix,0.4277719259262085,servicenow,0.4035310745239258,twitter,0.39966273307800293,edwards lifesciences,0.3987859785556793,kinder morgan,0.3977159857749939,aptiv,0.3922255039215088
24,analog devices,broadcom,0.9241067171096802,fortinet,0.8383133411407471,arista networks,0.8193696737289429,marvell technology,0.8109786510467529,microchip technology,0.7828023433685303,caterpillar,0.7751644253730774,adobe,0.7294169664382935,cisco systems,0.7018942832946777,advanced micro devices,0.6985102891921997,digital realty,0.6848987340927124,eaton,0.6611667275428772,paccar,0.6608904600143433,servicenow,0.571601390838623,simon property,0.5684195756912231,cummins,0.5540049076080322,cerner,0.5470395088195801,oracle,0.5148922204971313,verizon communications,0.4805731177330017,progressive,0.4749274253845215,international business machines,0.45082801580429077,qualcomm,0.4384925067424774,centene,0.40658536553382874,humana,0.4065808653831482,nvidia,0.3920184075832367,monster beverage,0.3708535432815552
25,fedex,united parcel service,0.9608281850814819,dollar general,0.9126753807067871,aflac,0.9105145335197449,accenture,0.8654191493988037,intercontinental exchange,0.8443889021873474,dollar tree,0.748117208480835,southwest airlines,0.7285982370376587,delta air lines,0.6481246948242188,archer daniels midland,0.5542966723442078,fiserv,0.5401638150215149,home depot,0.5341966152191162,simon property,0.49893707036972046,occidental petroleum,0.39063477516174316,boeing,0.3449220061302185,altria,0.3431437611579895,mckesson,0.3147987127304077,abbvie,0.31329596042633057,norfolk southern,0.2926445007324219,amgen,0.2922740578651428,american,0.2741925120353699,resmed,0.26825445890426636,oracle,0.2605091631412506,visa,0.25698980689048767,hp,0.2544771730899811,mastercard,0.2531452476978302
26,starbucks,pepsico,0.9286609292030334,mondelez,0.8794079422950745,yum brands,0.8683358430862427,chipotle mexican grill,0.8548151850700378,tyson foods,0.832797110080719,mcdonalds,0.710963249206543,emerson electric,0.6415061354637146,halliburton,0.6381244659423828,schlumberger,0.6181403398513794,paypal holdings,0.5680235624313354,prudential financial,0.5174852609634399,netflix,0.5032168626785278,blackstone,0.4736000895500183,twitter,0.4490693211555481,medtronic,0.4269753098487854,salesforce,0.4212086498737335,lam research,0.38989806175231934,eli lilly,0.3612487316131592,monster beverage,0.35722285509109497,cloudflare,0.32620638608932495,kinder morgan,0.32357534766197205,nike,0.32350459694862366,expedia,0.29818543791770935,kroger,0.2869916558265686,walmart,0.2813794016838074
27,halliburton,schlumberger,0.971869945526123,emerson electric,0.971003532409668,starbucks,0.6381244659423828,chevron,0.5831175446510315,mondelez,0.528181791305542,pepsico,0.4874690771102905,valero,0.4614148437976837,marathon petroleum,0.45956170558929443,lam research,0.4515887498855591,occidental petroleum,0.4383884072303772,salesforce,0.4158094525337219,conocophillips,0.41433554887771606,exxon mobil,0.40651971101760864,yum brands,0.4019310772418976,chipotle mexican grill,0.3652991056442261,tyson foods,0.3450157344341278,prudential financial,0.3422338664531708,hess,0.33130162954330444,motorola solutions,0.3239871859550476,honeywell,0.2474827617406845,firstenergy,0.2181115448474884,thermo fisher scientific,0.2053958773612976,autozone,0.2009032666683197,devon,0.20051343739032745,servicenow,0.19867511093616486
28,oreilly automotive,metlife,0.5044815540313721,thermo fisher scientific,0.49132218956947327,biogen,0.4605937898159027,raytheon technologies,0.4549933969974518,moderna,0.4280802011489868,uber technologies,0.4173658490180969,marvell technology,0.3854750990867615,dupont de nemours,0.3840947151184082,medtronic,0.3839758336544037,monster beverage,0.3716999292373657,apple,0.3694213032722473,charles schwab,0.35710322856903076,paychex,0.35110265016555786,regeneron,0.34815338253974915,kinder morgan,0.34551188349723816,archer daniels midland,0.34461870789527893,pfizer,0.34092897176742554,salesforce,0.3375101387500763,agilent technologies,0.3339307904243469,qualcomm,0.3275778293609619,centene,0.32419469952583313,kimberly clark,0.3237377107143402,humana,0.3200884759426117,ford motor,0.31829285621643066,boston scientific,0.3122435510158539
29,servicenow,monster beverage,0.8166441321372986,kinder morgan,0.7308782935142517,salesforce,0.7189333438873291,medtronic,0.7032434940338135,microsoft,0.6641867756843567,adobe,0.6299525499343872,nvidia,0.6100115180015564,analog devices,0.571601390838623,marvell technology,0.5615135431289673,fortinet,0.5598280429840088,prudential financial,0.5597608089447021,palo alto networks,0.5499717593193054,broadcom,0.5272632837295532,us bancorp,0.512668788433075,intel corporation,0.5098203420639038,edwards lifesciences,0.5093984007835388,qualcomm,0.49932748079299927,cisco systems,0.49621960520744324,anthem,0.49386370182037354,cerner,0.49346861243247986,aptiv,0.4913872480392456,firstenergy,0.47806456685066223,caterpillar,0.4720301628112793,meta platforms,0.4666803181171417,arista networks,0.46454185247421265
30,archer daniels midland,norfolk southern,0.9134284257888794,boston scientific,0.7901918888092041,union pacific,0.7873566150665283,aflac,0.763038158416748,metlife,0.7467095851898193,charles schwab,0.6870028376579285,united parcel service,0.6671534776687622,intercontinental exchange,0.6522047519683838,dow,0.6006434559822083,fedex,0.554296612739563,duke,0.5516062378883362,dollar general,0.5474892258644104,walt disney,0.5362606644630432,dollar tree,0.5272771716117859,nextera,0.5132242441177368,dominion,0.5118477940559387,accenture,0.4254181683063507,hess,0.3607363700866699,centene,0.35799986124038696,humana,0.3537442088127136,oreilly automotive,0.34461870789527893,motorola solutions,0.32311636209487915,lam research,0.32062602043151855,southwest airlines,0.3068103492259979,home depot,0.3050479292869568
31,equifax,intuitive surgical,0.7723543643951416,charter communications,0.7230112552642822,marriott,0.6994381546974182,wells fargo,0.6087146401405334,blackstone,0.5801559686660767,prudential financial,0.5758587121963501,american express,0.5694565773010254,nucor,0.5671349167823792,goldman sachs,0.5623602867126465,lululemon athletica,0.5537557601928711,edwards lifesciences,0.5440499782562256,dow,0.5327084064483643,morgan stanley,0.5306046605110168,firstenergy,0.5287498235702515,mastercard,0.5285818576812744,american,0.5264779925346375,walt disney,0.5239529609680176,visa,0.5224381685256958,anthem,0.520807147026062,walmart,0.5157679319381714,cloudflare,0.5073447227478027,tyson foods,0.4997134506702423,hess,0.4951159954071045,chipotle mexican grill,0.48670774698257446,resmed,0.4756288230419159
32,microchip technology,marvell technology,0.9339042901992798,advanced micro devices,0.8816016912460327,analog devices,0.7828023433685303,broadcom,0.758111298084259,fortinet,0.5571202039718628,paypal holdings,0.5191511511802673,adobe,0.500004231929779,arista networks,0.4589933753013611,caterpillar,0.44232049584388733,cisco systems,0.43670862913131714,palo alto networks,0.4106014370918274,servicenow,0.4092751741409302,qualcomm,0.38907521963119507,eaton,0.3746100068092346,monster beverage,0.36874523758888245,ford motor,0.3655676245689392,costco wholesale,0.35600796341896057,kimberly clark,0.3555886149406433,paccar,0.334683895111084,nvidia,0.3286164402961731,cadence design systems,0.3256103992462158,cerner,0.3121899962425232,aptiv,0.30854466557502747,verizon communications,0.294898122549057,progressive,0.29238271713256836
33,netflix,twitter,0.8239383697509766,american express,0.8209233283996582,visa,0.7963018417358398,mastercard,0.7917557954788208,blackstone,0.7698975205421448,chipotle mexican grill,0.7185574769973755,medtronic,0.6814141273498535,mondelez,0.6693590879440308,lam research,0.666146993637085,prudential financial,0.6356329917907715,dow,0.6180281639099121,pepsico,0.5935938954353333,tyson foods,0.5760577917098999,charter communications,0.567500650882721,yum brands,0.5652596354484558,kinder morgan,0.5458233952522278,mcdonalds,0.5452780723571777,starbucks,0.5032168626785278,salesforce,0.5008156299591064,comcast,0.4785235822200775,palo alto networks,0.440409779548645,walt disney,0.4286741614341736,paypal holdings,0.4277719259262085,equifax,0.42061081528663635,metlife,0.3719744086265564
34,morgan stanley,wells fargo,0.8930131196975708,us bancorp,0.8871070146560669,goldman sachs,0.875084400177002,citigroup,0.8549081087112427,fifth third bancorp,0.8544246554374695,transdigm,0.8466746211051941,anthem,0.8465834259986877,nucor,0.8247745633125305,intuitive surgical,0.8237702250480652,resmed,0.8135722875595093,consolidated edison,0.8117327690124512,lululemon athletica,0.7922330498695374,edwards lifesciences,0.7577653527259827,blackrock,0.7530415058135986,firstenergy,0.7119013071060181,dupont de nemours,0.6650702357292175,cloudflare,0.6507161855697632,intel corporation,0.632815957069397,autozone,0.6112470626831055,unitedhealth,0.5898306369781494,hess,0.5766985416412354,equifax,0.5306046605110168,micron technology,0.5278655290603638,home depot,0.5159064531326294,marriott,0.5152648091316223
35,allstate,hilton worldwide holdings,0.9290831089019775,meta platforms,0.900686502456665,hp,0.8989534378051758,philip morris,0.8825234174728394,alphabet,0.8660187125205994,cisco systems,0.7761208415031433,tesla,0.7488952279090881,comcast,0.7035030126571655,aptiv,0.7023389339447021,cerner,0.6352416276931763,fortinet,0.6155993938446045,apple,0.5996138453483582,cadence design systems,0.5611023306846619,ball,0.5374769568443298,synopsys,0.5224756002426147,nvidia,0.510814905166626,adobe,0.4379779100418091,servicenow,0.4214025139808655,qualcomm,0.4152633249759674,microsoft,0.40549731254577637,delta air lines,0.4011404812335968,ford motor,0.3917906880378723,broadcom,0.35490065813064575,analog devices,0.3090411126613617,uber technologies,0.3028980791568756
