date,industry_tone,becton_dickinson_diff,cerner_diff,microsoft_diff,nvidia_diff,paccar_diff,lam_research_diff,lockheed_martin_diff,exelon_diff,twitter_diff,walt_disney_diff,alphabet_diff,yum_brands_diff,broadcom_diff,duke_diff,netflix_diff,apple_diff,charles_schwab_diff,fiserv_diff,micron_technology_diff,dollar_tree_diff,wells_fargo_diff,equifax_diff,mckesson_diff,baxter_diff,edwards_lifesciences_diff,goldman_sachs_diff,american_diff,expedia_diff,meta_platforms_diff,general_motors_diff,intuitive_surgical_diff,ford_motor_diff,conocophillips_diff,eaton_diff,bristol_myers_squibb_diff,northrop_grumman_diff,starbucks_diff,nike_diff,cognizant_technology_solutions_diff,qualcomm_diff,tesla_diff,johnson_controls_diff,aflac_diff,valero_diff,accenture_diff,dollar_general_diff,constellation_brands_diff,ansys_diff,marvell_technology_diff,devon_diff,metlife_diff,blackrock_diff,marathon_petroleum_diff,intercontinental_exchange_diff,berkshire_hathaway_diff,comcast_diff,emerson_electric_diff,moderna_diff,union_pacific_diff,pepsico_diff,schlumberger_diff,medtronic_diff,pfizer_diff,electronic_arts_diff,prudential_financial_diff,republic_services_diff,palo_alto_networks_diff,cadence_design_systems_diff,fedex_diff,mastercard_diff,baker_hughes_diff,cummins_diff,marriott_diff,american_express_diff,vertex_diff,eli_lilly_diff,xcel_diff,philip_morris_diff,abbvie_diff,walmart_diff,exxon_mobil_diff,kroger_diff,arista_networks_diff,abbott_laboratories_diff,thermo_fisher_scientific_diff,us_bancorp_diff,occidental_petroleum_diff,dominion_diff,hess_diff,ebay_diff,verizon_communications_diff,digital_realty_diff,citigroup_diff,chevron_diff,prologis_diff,cisco_systems_diff,old_dominion_freight_line_diff,agilent_technologies_diff,illumina_diff,ross_stores_diff,boeing_diff,vmware_diff,honeywell_diff,biogen_diff,dexcom_diff,intel_corporation_diff,anthem_diff,mcdonalds_diff,paypal_holdings_diff,united_parcel_service_diff,alexandria_real_estate_equities_diff,morgan_stanley_diff,synopsys_diff,halliburton_diff,eversource_diff,visa_diff,workday_diff,advanced_micro_devices_diff,caterpillar_diff,amgen_diff,simon_property_diff,archer_daniels_midland_diff,coca_cola_diff,norfolk_southern_diff,charter_communications_diff,oracle_diff
2022-03-11,-0.0014294767952272311,,,0.0009441384672024648,0.0022363353866575128,,,,,-0.00024149348094500297,,0.0022363353866575128,,,-0.0025168531179535093,,,,,,,,,,,,-0.0035358070834490317,,,,,,,-0.0018943144872991856,,,,,,,,,,,,0.0009303020627896967,0.00014128953681667353,,,,,,,,,,-0.0019855798791905757,,,,0.00016904259208469258,,,-0.0003663619897595555,,,,,,0.00014128953681667353,-0.0002987930913982669,-0.020087467798640464,,,,,,,,,,-0.003757783293993633,,,,,,-0.0008492938943077226,,0.00025122496746407845,,,,,-0.0007455840889680882,,,,,,,0.0017954799236389709,,,,,,,,,,,-0.0009874694126139638,,,,-0.0002987930913982669,,,,,,,,,,
2022-03-12,-0.0006568941257881642,,,,,,,,,6.7528756198086e-05,,,,,,,,,,,,,,,,,0.004384660661095433,,0.004384660661095433,,,,,,,,,,,,0.005587310382668045,,,,,,,,,,,,-0.0011850672342183554,,-0.002735075047995974,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004231442303491579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,-0.002173926672313157,,,-0.0009663873558034752,,,,,,0.0003441202363784245,,,,,,-0.004209731163626843,,,,,,,,,,,-0.03627775238433901,,,,,,,,,,,0.0020738962880839473,,,,,,,,,,,,,-0.00139474043052394,,,,,,,,,,,,,,,,,,0.00871709273191942,,-0.0009424222367832007,,,,,,,,,,,-0.00139474043052394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00871709273191942,,,-0.0009424222367832007,,,,,,,,,,
2022-03-14,-0.0014075025942875705,,,0.006966805364311866,-0.0023779800155793182,,,,,0.0003682259283698617,,,,,,0.0032985730690595636,-0.002018121169218903,-0.006831765758682691,,,0.001415271008536701,-0.00586049894595118,,-0.030528625150223424,,,0.0016110763031208682,,,,,,0.005314363041232408,,,,,-0.0004166028285824128,,,-0.006831765758682691,,-0.03261662360428948,,,,,,,,,,0.002773736132393288,,,,,,,,,,,-0.0027655843105119614,,,,,,0.004148370024011724,0.004458795511548135,,,,-0.006831765758682691,,,,,,,,,,,,,-0.010662656795343525,,,,,,,-0.010602247266455414,,,,,,,-0.002794212137939227,,,0.002370689587410417,,,0.004729680404238019,,,,,-0.0006443078796632862,0.005297423032448208,,,0.003468987777597337,,,,,,,,,,
2022-03-15,-0.0014075025942875705,,,0.006966805364311866,-0.0023779800155793182,,,,,0.0003682259283698617,,,,,,0.0032985730690595636,-0.002018121169218903,-0.006831765758682691,,,0.001415271008536701,-0.00586049894595118,,-0.030528625150223424,,,0.0016110763031208682,,,,,,0.005314363041232408,,,,,-0.0004166028285824128,,,-0.006831765758682691,,-0.03261662360428948,,,,,,,,,,0.002773736132393288,,,,,,,,,,,-0.0027655843105119614,,,,,,0.004148370024011724,0.004458795511548135,,,,-0.006831765758682691,,,,,,,,,,,,,-0.010662656795343525,,,,,,,-0.010602247266455414,,,,,,,-0.002794212137939227,,,0.002370689587410417,,,0.004729680404238019,,,,,-0.0006443078796632862,0.005297423032448208,,,0.003468987777597337,,,,,,,,,,
2022-03-16,-0.0008613741664319466,,,0.00292274189326024,,,,,,-4.9296923016295554e-05,,,,,,0.006749253691104084,,,,,-0.02688624315773261,,,,,,0.0025884735520994343,,,,,,,,,,,-8.120554304506778e-05,,,,0.00025753981832144445,,,-0.0025918387825853485,,,,-0.0003976160514709958,,,,,-0.0025918387825853485,,,,,,,,,,-0.005682700174252545,,,,,,,,,,,-0.00397998950393587,,,,,,-0.0018535272487104127,,,,,,,,,,,,,,-0.002662037980067817,,,,,,,,,,,,,,,,,,,,,,,,0.000589486285743599,,,,,,,,
2022-03-17,-0.00039254347792103556,,,-0.000276644781941932,,,,,,0.0010392623621083476,,,,,,-0.00011352337386360954,,,,,,-0.0023347540429655197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015418292087366313,,,,,-0.0014351280717775662,,,,,,0.035628625225630685,-0.0019036499279767175,,,,,,,,-0.0015418292087366313,,-0.006385968638669356,,,,,,,,,,,,,0.0020691580577614226,,,,,,,,-0.0015088658764041126,,,,,,,,,,,0.0026828340788001286,,,,-0.0019036499279767175,,,,,,,,,,
2022-03-18,-0.0006540629625401922,,,-0.005409825804766969,-0.0015228077857591359,,,,-0.003036709368477802,-0.0005218239042599505,,,,,,0.0012929130820628762,,,,,,0.0014632291976515348,0.002847016184798667,,,,0.0006540629625401922,,,,,,,,,-0.0006210169771253786,,0.0014632291976515348,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0029811476878191944,,,,,,-0.0035045520941365113,,,,,,,,,,,0.0016531763286927997,,0.0014632291976515348,,,,,,,,,,,-0.01801494648178222,,,,,,,,-0.011438151612173347,,,,,,,,,,,,,,,,,,,,,,0.00580340374789388,,,
2022-03-19,-0.0019395735310174496,,,,,,,,-0.0017503272106525994,0.002107495037452038,,,,,,,,,,,,,-0.0028002871170794965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0027554477695528696,,0.002181910532121294,,,,,,,,-0.0027554477695528696,,,,,,,,,,-0.0027554477695528696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0027554477695528696,,,,,,,,,,,,
2022-03-20,-0.0007941029344968013,,,-0.0038362233877507605,,,-0.0005045983642044974,,,0.0014213057701726432,,0.013666259702222527,,,,0.001918244299137382,,,,,,,0.003669153247877285,,,,0.0010580543268349717,0.0012811920291808322,,,,,,,,,,-0.006571593699706794,,,,,,,,,,,,,,,,,,,,,,,,-0.011009485356343622,,,,,,,,,,-0.011009485356343622,,,,,,,,,0.000105883530150696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012811920291808322,,-0.011009485356343622,,,,,,,,,,,,
2022-03-21,-0.0012239932230199005,,,-0.0008396567137294606,,,,,,0.0011032998006582362,,,,0.00043166297977451583,,,,,,,,0.004256551875461104,-0.0016361106828725856,-0.004874559387160628,,,0.00027197683264061645,-0.004246690749243736,,,,,,,,,0.033268428172816916,-0.0030844937114680986,,,,,,,-0.03994944990616181,,,,,,,,,,,0.0006945864488582829,,,,,,,,,,,,,,-3.8633039606360666e-05,,,,,-0.0037529882377241516,,,,0.0004426093673343683,,,-0.0024546900847612152,-0.0005344081706268485,0.00043166297977451583,,,,-0.001010864730409263,,,,,,0.0022914769702831513,-0.024369782370755703,,,,0.0023255921151261573,,,-0.001479351174004978,,0.00424948297417337,,,,,,,-3.8633039606360666e-05,,0.0026009988641377767,,,,,,,,,,,,,,
2022-03-22,-0.00021224693092893678,,,-0.00700173193157143,,,,,,0.00032282727154377724,,,,,0.001229747948429957,0.0014617506062571662,,,0.004191871254392809,,-0.01961328835852385,-0.00013111464129248775,,,,,0.001024858665042377,,,,,,,,,,,-0.0008975789095066701,,,0.0025690595993999345,,,,,,,,,,,,0.001100825085480347,,,,,,,,,,,-0.0017674104509707936,,,,0.000580327025157441,,0.001505864223208826,,-0.0012881596792624294,-0.0017829645614892617,,0.0009207256499994131,,,,,,-0.001097304940420689,,,,,,,,,,,,0.003007729431208494,0.002289107805813745,-0.002917385283455875,0.006131919547295542,,,,,,,,,,,,,,,,,0.0010371928149069797,,,,0.0053905847576416945,,,,,,,,,,
2022-03-23,-0.0008373087444123674,,,0.0013892003681930324,,,,0.0016980816036702663,,-0.0010544472549121867,,,,,,,,,,,,,-0.0019820905416429724,,,,,,,,,,,,,,0.0016980816036702663,0.0018301109285771752,,,,,,,,,,,,,,,0.0008006751002246825,,,,,,,,,,,-0.0019504536397562861,,,,,,,,-0.002887132279064031,,,,,,,,,0.00816331607041968,,,,,,,,,,,,,0.004157746622022951,0.0025200809433328685,,,,,,,-0.015762751742471798,0.001783539198839543,,,,,,,,,,0.0024465383900851264,,,,,,,,,,,,,,0.001783539198839543
2022-03-24,-0.0008373087444123674,,,0.0013892003681930324,,,,0.0016980816036702663,,-0.0010544472549121867,,,,,,,,,,,,,-0.0019820905416429724,,,,,,,,,,,,,,0.0016980816036702663,0.0018301109285771752,,,,,,,,,,,,,,,0.0008006751002246825,,,,,,,,,,,-0.0019504536397562861,,,,,,,,-0.002887132279064031,,,,,,,,,0.00816331607041968,,,,,,,,,,,,,0.004157746622022951,0.0025200809433328685,,,,,,,-0.015762751742471798,0.001783539198839543,,,,,,,,,,0.0024465383900851264,,,,,,,,,,,,,,0.001783539198839543
2022-03-25,-0.0006274883493153739,,,-0.0005473005554850913,,,,,,0.0009920919290399327,,,,,,-4.531417529266013e-05,,,,,,,,,,0.001344697789840781,-0.00018395362883836587,,,,,,,,,,0.007735566680338582,,,,,,,,,,,,,,,,0.001436319491255534,,,,,,,,,,,,,,,,,0.005922415808809177,-0.0003998269256461042,,,,-0.0003998269256461042,,,,,,-0.0033779590591601397,-0.005903614760818809,,,,,0.0016339903522543603,,,,,,,0.001344697789840781,,,,,,,,0.008133787980989378,,,,,,,,,,,0.00037316835744579443,,,,-0.0003998269256461042,,,,,,,,,,
