date,industry_tone,becton_dickinson_diff,cerner_diff,microsoft_diff,nvidia_diff,paccar_diff,lam_research_diff,lockheed_martin_diff,exelon_diff,twitter_diff,walt_disney_diff,alphabet_diff,yum_brands_diff,broadcom_diff,duke_diff,netflix_diff,apple_diff,charles_schwab_diff,fiserv_diff,micron_technology_diff,dollar_tree_diff,wells_fargo_diff,equifax_diff,mckesson_diff,baxter_diff,edwards_lifesciences_diff,goldman_sachs_diff,american_diff,expedia_diff,meta_platforms_diff,general_motors_diff,intuitive_surgical_diff,ford_motor_diff,conocophillips_diff,eaton_diff,bristol_myers_squibb_diff,northrop_grumman_diff,starbucks_diff,nike_diff,cognizant_technology_solutions_diff,qualcomm_diff,tesla_diff,johnson_controls_diff,aflac_diff,valero_diff,accenture_diff,dollar_general_diff,constellation_brands_diff,ansys_diff,marvell_technology_diff,devon_diff,metlife_diff,blackrock_diff,marathon_petroleum_diff,intercontinental_exchange_diff,berkshire_hathaway_diff,comcast_diff,emerson_electric_diff,moderna_diff,union_pacific_diff,pepsico_diff,schlumberger_diff,medtronic_diff,pfizer_diff,electronic_arts_diff,prudential_financial_diff,republic_services_diff,palo_alto_networks_diff,cadence_design_systems_diff,fedex_diff,mastercard_diff,baker_hughes_diff,cummins_diff,marriott_diff,american_express_diff,vertex_diff,eli_lilly_diff,xcel_diff,philip_morris_diff,abbvie_diff,walmart_diff,exxon_mobil_diff,kroger_diff,arista_networks_diff,abbott_laboratories_diff,thermo_fisher_scientific_diff,us_bancorp_diff,occidental_petroleum_diff,dominion_diff,hess_diff,ebay_diff,verizon_communications_diff,digital_realty_diff,citigroup_diff,chevron_diff,prologis_diff,cisco_systems_diff,old_dominion_freight_line_diff,agilent_technologies_diff,illumina_diff,ross_stores_diff,boeing_diff,vmware_diff,honeywell_diff,biogen_diff,dexcom_diff,intel_corporation_diff,anthem_diff,mcdonalds_diff,paypal_holdings_diff,united_parcel_service_diff,alexandria_real_estate_equities_diff,morgan_stanley_diff,synopsys_diff,halliburton_diff,eversource_diff,visa_diff,workday_diff,advanced_micro_devices_diff,caterpillar_diff,amgen_diff,simon_property_diff,archer_daniels_midland_diff,coca_cola_diff,norfolk_southern_diff,charter_communications_diff,oracle_diff
2022-03-11,-0.0012938952914777178,,,0.0021007538829079997,0.0021007538829079997,,,,,-7.451222316746334e-05,,0.002436259085704273,,0.00334769667245376,-0.002652434621703023,0.002689919414774569,,,,,,,,,,,-0.005750148673624773,,,,,,,-0.002029895991048699,,,,,,,,,,,,0.0021007538829079997,,,,,,,,,,,,,,,,0.021616489738061392,,,,,,,,,,-0.020223049302389978,,,,,,,,,,-0.0038933647977431466,,,,,,-0.000984875398057236,,0.00011564346371456514,,,,,-0.0008811655927176015,,,,,,,0.005209015485667679,,0.00334769667245376,,,,,,,,,0.00011564346371456514,,,-0.01070730482853428,,,,,,,,,,,
2022-03-12,-0.0032786892354493007,,,,,,,,,,0.004209927241879807,,,,,-0.006334582572944463,,,,,,,,,,,,,,,,,,,,,,-0.006334582572944463,,,,,,,,,,,,,,,0.001436727875442781,,-0.00011327993833483733,,,,,,-0.006334582572944463,,,,,,,,,,,,,,,,-0.006334582572944463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,-0.0015590641886878743,,,,,,,,,0.0009106566775352648,,,,,,-0.006018415541553853,,,,,,,,,,,,,,,,,,,,,,0.0014590338044586646,,,,,,,,,,,,,-0.0020096029141492226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020096029141492226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,-0.004186301381126128,,,,0.00040081877125923947,,,,,0.0031282988322387096,,,,,,,,-0.004052966971844134,,,-0.004052966971844134,-0.004052966971844134,,,,,0.0012542229773496133,,,,,,,,,,,,,,-0.004052966971844134,,,,,,,,,,,,,,,,,,,,,,,-0.004052966971844134,,,,,,,,,,,-0.004052966971844134,,,,,,,,,,,,,-0.007883858008504968,,,,,,,-0.007823448479616857,,,,,,,,,,,,,,,,,,-0.007883858008504968,,,,-0.004052966971844134,,,,,,,,,,
2022-03-15,-0.004186301381126128,,,,0.00040081877125923947,,,,,0.0031282988322387096,,,,,,,,-0.004052966971844134,,,-0.004052966971844134,-0.004052966971844134,,,,,0.0012542229773496133,,,,,,,,,,,,,,-0.004052966971844134,,,,,,,,,,,,,,,,,,,,,,,-0.004052966971844134,,,,,,,,,,,-0.004052966971844134,,,,,,,,,,,,,-0.007883858008504968,,,,,,,-0.007823448479616857,,,,,,,,,,,,,,,,,,-0.007883858008504968,,,,-0.004052966971844134,,,,,,,,,,
2022-03-16,-0.0010333828720968561,,,,,,,,,0.00041101594174567985,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010484894981696222,,,,,,,-0.002419830076920439,,,,,,,,,-0.002419830076920439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002490029274402908,,,,,,,-0.00028109212658867025,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,-0.00043588796145192945,,,,,,,,,-0.0001263043783977891,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013670907029127999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,8.763798624946665e-06,,,,,,,,,0.0018510016229632135,,,,,,-0.00168038030750959,,,,,,0.000800402436486396,,,,,-8.763798624946665e-06,,,,,,,,,,,0.000800402436486396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00416737885530165,,,,,,,,,,,8.544607469107812e-05,,0.000800402436486396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,-0.008889899778453688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0035870122995961106,,,,,,,,,,,,,,,,,,,,,,,,-1.734723475976807e-18,,,,,,,,,,-1.734723475976807e-18,,,,,,,,,,0.004194878477883369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.734723475976807e-18,,,,,,,,,,,,
2022-03-20,-0.004266433269581491,,,,,,,,,0.00010553591424204874,,,,,,0.004857275541998005,,,,,,,,,,,0.004957606640053873,,,,,,,,,,,-0.001413924831530306,,,,,,,,,,,,,,,,,,,,,,,,-0.007537155021258932,,,,,,,,,,-0.007537155021258932,,,,,,,,,,,,,,,,,,,,,,,-0.003230942648847053,,,,,,,,,,,,,,,,,,,,-0.007537155021258932,,,,,,,,,,,,
2022-03-21,-0.00027216033174605697,,,-0.0020708373357695158,,,,,,0.00522891266761559,,,,-0.0005201699114993277,,,,,,,,,,,,,-0.0013073728068591912,,,,,,,,,,,,,,,,,,-0.040901282797435656,,,,,,,,,,,-0.0015913717783456807,,,,,,,,,,,,,,,,,,,,,,,-0.001465452820585039,,,-0.0034065229760350587,0.0022729976051897136,-0.0005201699114993277,,,,2.4492741279278664e-05,,,,,,,-0.025321615262029546,,,,,,,-0.0026872951612002386,,0.0032976500828995267,,,,,0.0002619963799365239,,,,,,,,,,,,,,0.016169508881113005,,,,
2022-03-22,-0.0012393942129820651,,,,,,,,,-0.0006074041907409731,,,,,0.0022568952304830854,,,,,,,0.0008960326407606407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022568952304830854,,,,,,,,,,,,,,,,,,,-0.00026101239720930096,,,,,,,,,,,,,,,,,,,,,,,-0.0018902380014027467,,,,,,,-0.0012429633174268137,,,,,,,,,,,0.0022568952304830854,,,,,,,,,,,,,,
2022-03-23,-1.2666802028447223e-05,,,,,,,,,-0.001605134442309868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010289682999381614,,,,,,,,,,,,,,,,,,,,0.005885347093313396,,,,,,,,,,,,,,,,,,,,,,0.0016954390009489484,,,,,,,,,,,,,,,,,,-0.0008976707428574014,,,,,,,,,,,,,,
2022-03-24,-1.2666802028447223e-05,,,,,,,,,-0.001605134442309868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010289682999381614,,,,,,,,,,,,,,,,,,,,0.005885347093313396,,,,,,,,,,,,,,,,,,,,,,0.0016954390009489484,,,,,,,,,,,,,,,,,,-0.0008976707428574014,,,,,,,,,,,,,,
2022-03-25,-0.0011322473441426923,,,0.00010493206918121421,,,,,,0.00011631223136819601,,,,,,0.00010493206918121421,,,,,,,,,,,-0.007529347895745843,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019410784860828525,,,,,,,,,,,,,,,,,,0.00010493206918121421,,,,0.00010493206918121421,,,,,,,-0.005398855765991491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002192994567206348,,,,0.00010493206918121421,,,,,,,,,,
