date,industry_tone,becton_dickinson_diff,cerner_diff,microsoft_diff,nvidia_diff,paccar_diff,lam_research_diff,lockheed_martin_diff,exelon_diff,twitter_diff,walt_disney_diff,alphabet_diff,yum_brands_diff,broadcom_diff,duke_diff,netflix_diff,apple_diff,charles_schwab_diff,fiserv_diff,micron_technology_diff,dollar_tree_diff,wells_fargo_diff,equifax_diff,mckesson_diff,baxter_diff,edwards_lifesciences_diff,goldman_sachs_diff,american_diff,expedia_diff,meta_platforms_diff,general_motors_diff,intuitive_surgical_diff,ford_motor_diff,conocophillips_diff,eaton_diff,bristol_myers_squibb_diff,northrop_grumman_diff,starbucks_diff,nike_diff,cognizant_technology_solutions_diff,qualcomm_diff,tesla_diff,johnson_controls_diff,aflac_diff,valero_diff,accenture_diff,dollar_general_diff,constellation_brands_diff,ansys_diff,marvell_technology_diff,devon_diff,metlife_diff,blackrock_diff,marathon_petroleum_diff,intercontinental_exchange_diff,berkshire_hathaway_diff,comcast_diff,emerson_electric_diff,moderna_diff,union_pacific_diff,pepsico_diff,schlumberger_diff,medtronic_diff,pfizer_diff,electronic_arts_diff,prudential_financial_diff,republic_services_diff,palo_alto_networks_diff,cadence_design_systems_diff,fedex_diff,mastercard_diff,baker_hughes_diff,cummins_diff,marriott_diff,american_express_diff,vertex_diff,eli_lilly_diff,xcel_diff,philip_morris_diff,abbvie_diff,walmart_diff,exxon_mobil_diff,kroger_diff,arista_networks_diff,abbott_laboratories_diff,thermo_fisher_scientific_diff,us_bancorp_diff,occidental_petroleum_diff,dominion_diff,hess_diff,ebay_diff,verizon_communications_diff,digital_realty_diff,citigroup_diff,chevron_diff,prologis_diff,cisco_systems_diff,old_dominion_freight_line_diff,agilent_technologies_diff,illumina_diff,ross_stores_diff,boeing_diff,vmware_diff,honeywell_diff,biogen_diff,dexcom_diff,intel_corporation_diff,anthem_diff,mcdonalds_diff,paypal_holdings_diff,united_parcel_service_diff,alexandria_real_estate_equities_diff,morgan_stanley_diff,synopsys_diff,halliburton_diff,eversource_diff,visa_diff,workday_diff,advanced_micro_devices_diff,caterpillar_diff,amgen_diff,simon_property_diff,archer_daniels_midland_diff,coca_cola_diff,norfolk_southern_diff,charter_communications_diff,oracle_diff
2022-03-11,-0.0018359604799552426,,,0.0014137790731333926,0.0026428190713855245,,,,,-0.0005038379455761194,,0.0026428190713855245,,,-0.002110369433225498,0.003862693208850262,,,,,,,,-0.013426554782560047,,,-0.003054852469673152,,,,,,,-0.0014878308025711741,,,,,,,,,,,,0.0026428190713855245,,,,,,,,,,,-0.0015790961944625642,,,,0.0005755262768127041,0.02215855492653892,,-0.008077386689057508,,,,,,,0.00010769059332974462,,,,,,,,,,,-0.0033512996092656218,,,,,,-0.0004428102095797111,,0.00065770865219209,,,,,-0.006244194659023411,,,,,,,0.002201963608366982,,,,,,,,,,,-0.0005809857278859523,,,-0.010165239640056755,0.00010769059332974462,,,,,,,,,,
2022-03-12,-0.0015071472465750734,,,,,,,,,0.0006672293940774355,0.0024383852530055787,,,,,-0.00810612456181869,,,,,,,,,,,,,,,,,-0.04394739820797038,,,,,-0.00810612456181869,,,0.006437563503454953,,,,,,,,,,,,-0.0003348141134314462,,,,,,,,-0.00810612456181869,,,,,,,,,,,,,,,,-0.00810612456181869,,,,,,-0.0033811891827046706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,-0.0011056542091308233,,,-0.002034659818985809,,,,,,-0.00202621353121259,,,,,,0.004836976664136819,,,,,,,,,,,,,,,,,,,,,,0.0010056238249016136,,,,,,,,,,,,,-0.0024630128937062736,,,,,,,,,,,,,0.0076743924683327,,,,,0.007648820268737087,,-0.0020106946999655347,,,,,,,,,,,-0.0024630128937062736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007648820268737087,,,-0.0020106946999655347,,,,,,,,,,
2022-03-14,-0.001390981321151621,,,0.0034947640937607206,-0.0023945012887152672,,,,,0.0003250740107647136,,,,,,0.006140931798718142,-0.0020928712745205257,,,,0.004131848750875774,,,-0.0012014672465205493,,,-0.0015410970826248936,,,,,,-0.002527723112446887,,,,,-0.0005330389264454707,,,,,-0.03263314487742543,,,,,,,-0.00990001688151522,,,,,,,,,,,,,,0.00037304437385252934,,,,,,0.004131848750875774,0.012208028988275008,,,,,,,,,,-0.10071929778027819,,,,,,,-0.010679178068479475,,,,,,,,,,,-0.0008626583068476032,,,,,,0.0023541683142744674,,,,,,,,-0.010679178068479475,0.005280901759312259,,,0.012208028988275008,,,,,,,,,,
2022-03-15,-0.001390981321151621,,,0.0034947640937607206,-0.0023945012887152672,,,,,0.0003250740107647136,,,,,,0.006140931798718142,-0.0020928712745205257,,,,0.004131848750875774,,,-0.0012014672465205493,,,-0.0015410970826248936,,,,,,-0.002527723112446887,,,,,-0.0005330389264454707,,,,,-0.03263314487742543,,,,,,,-0.00990001688151522,,,,,,,,,,,,,,0.00037304437385252934,,,,,,0.004131848750875774,0.012208028988275008,,,,,,,,,,-0.10071929778027819,,,,,,,-0.010679178068479475,,,,,,,,,,,-0.0008626583068476032,,,,,,0.0023541683142744674,,,,,,,,-0.010679178068479475,0.005280901759312259,,,0.012208028988275008,,,,,,,,,,
2022-03-16,-0.0010204908790708434,,,0.005416418570008869,,,,,,-0.00014845547694606318,,,,,,-0.0008865495675233535,,,,,,,,,,,0.0027475902647383314,,,,,,,,0.0007390253160306493,,,0.0012400574764410445,,,,,,,,,,,-0.00023849933883209897,,,,,,,,,,,,,,,-0.0006644238054066155,,,,,,,,,,,,,,,,,-0.004327315091717383,,,,,,,,,,,,,-0.018429716589808826,-0.00250292126742892,,,,,,,-0.0002939841196146829,,,,,,,,,,,0.010034428291262665,,,,,,0.0007486029983824958,,0.0003530048187319368,,,,,,
2022-03-17,-0.001996501689228042,,,0.0008118205893734227,0.005874424673677575,,,,,-0.0006771794762123811,,,,,,-0.0002996917166697109,,,,,,0.0022571627256163227,,,,,,,,,,,,,,,,0.005615821662882882,,,,,,,,,,,,,,,,,,,,,6.21290025703753e-05,,,,,0.0004303920760059543,,,,,,,-0.0002996917166697109,,,,,,,,6.21290025703753e-05,,-0.001298934132159328,,,,,,,,,,,,,3.398574378598402e-05,,,,,,,,0.00025077589262450703,,,,,,,,,,,,,,,-0.0002996917166697109,,,,,,,,,,
2022-03-18,-0.0006921781629406543,,,,-0.0014846925853586736,,,,-0.0029985941680773396,-0.0011252294744925786,,-0.015710254173979442,,,,0.0006775806032326452,,,,,,0.0015013443980519971,0.005678366421464546,,,,,,,,,,,,,-0.0005829017767249164,,0.0015013443980519971,,,,,,,,,,,,,,,,,,,,-0.01929873505832241,,,,-0.01929873505832241,,0.00880799880019691,,,,,,,,-0.01929873505832241,,,,,,,,,0.00029780462568955386,,0.0015013443980519971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01929873505832241,,,,,,,,,0.005841518948294343,,,
2022-03-19,-0.0037381010157090003,,,0.0004291111161770912,,,,,4.820027403895123e-05,0.001175572400779092,,,,,,,,,,,,,-0.001001759632387946,,,,,,,,,,,,,,,-0.008738811062340798,,,,,,,,,,,,,,,,,,,,,,,,-0.005151798762744689,,0.004182492694877809,,,,,,,,-0.005151798762744689,,,,,,,,,,-0.000956920284861319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005151798762744689,,,,,,,,,,,,
2022-03-20,-0.0015421499517202144,,,0.006218066431350214,,,0.0002434486530189157,,,-0.0014847338401453624,,0.01441430671944594,,,,0.003263368585683956,,,,,,,0.004417200265100698,,,,0.0018061013440583847,0.0020292390464042454,,,,,,,,,,-0.005823546682483381,,,,,0.006901713620183921,,,,,,,,,,,,,,,,,,0.012918116908911585,-0.010261438339120209,,-0.004162437963110285,,,,,,,,-0.010261438339120209,,,0.006218066431350214,,,,,,0.0008539305473741091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020292390464042454,,-0.010261438339120209,,,,,,,,,,,,
2022-03-21,-0.0007112241791379877,,,-8.479441811465446e-05,,,,,,-0.0011586551152818851,,,,,,0.002366529323510697,,,,,,0.003743782831579191,-0.0021488797267544984,-0.0105479739901458,,,-0.0008683089594672603,,,-0.026668148622614293,,,,,,,,-0.0035972627553500116,,,,,,,-0.040462218950043725,,,,,,,,,,,,,,,,,,,0.0016627947200049808,,,,,,-0.0005514020834882735,,,,,-0.004265757281606065,,,,-7.015967654754453e-05,,-0.003720976367771163,,-0.00017101586977769805,,,,,0.00046355658867120944,,,,,,,,,,,,,,-0.0015783490043019752,,0.0037367139302914576,,,,,0.0007010602273284547,,-0.0005514020834882735,,,,,,,,,,,,0.016608572728504935,,,,
2022-03-22,-0.0013253679060175056,,,-0.004586432806928777,-0.00016961574429766747,,,,,-0.0002367065106065405,0.01114782695864134,,,,,0.002335277760052552,,,,,,0.0009820063337960812,,,,,,,,,,,,,,,,-0.0014283612194698752,,,0.003682180574488503,,,,,,,,,,,,,,,,,,,,,,,-0.0005634247120646575,,,,,,0.002776672182006456,,-0.00017503870417386047,,0.009835479465843582,,,,,,,0.00461751012159194,,,,,,,,,,,,,,-0.001644612698214088,0.007245040522384111,,,,,,0.00019723193273903962,,,,,,,,,,,,0.01238119985737184,,,0.00840919317166096,,,,,,,,,,
2022-03-23,-0.0015131417169352709,,,0.0015411017076169963,,,,0.002569073419663546,,0.00012907479747603146,,,,,,,,,,,,,-0.001306257569120069,,,,,,,,,,,,,,0.002569073419663546,0.0025059439011000787,,,,,,,,,,,,,,,0.00047150661496866216,,,,,,,,,,,-0.000500162194218456,,,,,,-0.009712470640218815,,-0.0022112993065411275,,,,,,,,,-0.005119638598215268,,,,,0.0027643929681865223,,,,,,,,0.0030239622133304525,0.003195913915855772,,,,0.0027643929681865223,,,-0.0038220025954586196,0.0024593721713624464,,,,,,,,,,0.0006028041720494223,,,,,,,,,,,,,,0.0024593721713624464
2022-03-24,-0.0015131417169352709,,,0.0015411017076169963,,,,0.002569073419663546,,0.00012907479747603146,,,,,,,,,,,,,-0.001306257569120069,,,,,,,,,,,,,,0.002569073419663546,0.0025059439011000787,,,,,,,,,,,,,,,0.00047150661496866216,,,,,,,,,,,-0.000500162194218456,,,,,,-0.009712470640218815,,-0.0022112993065411275,,,,,,,,,-0.005119638598215268,,,,,0.0027643929681865223,,,,,,,,0.0030239622133304525,0.003195913915855772,,,,0.0027643929681865223,,,-0.0038220025954586196,0.0024593721713624464,,,,,,,,,,0.0006028041720494223,,,,,,,,,,,,,,0.0024593721713624464
2022-03-25,-0.0009753123331438066,,,-9.496381950778487e-05,,,,,,0.00018517554368125647,,,,,,-5.239731999559592e-05,,,,,,,,-0.007889150037213435,,0.001692521773669214,-0.00023894336967312114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037942943010945175,,,,,,,-5.200294181767148e-05,,,,-5.200294181767148e-05,,,,,,,,,,,,,,,,,,,0.001692521773669214,,,,,,,,,,,,,,,,,,,,,,,-0.0002055849249584979,,,,,,0.018892829432687306,,,,
